NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,CAT_00,target
5.0,1,8.0,3.0,0.43,4.0,2.0,1,0.33,12.0,1,0.0,13.18,14.0,2582.68,0.06,42.0,0.07,143.48,184.48,4,0,0,7.0,7.0,0.33,2.0,4.0,11.0,0.25,12.0,21.0,21.0,9.0,12,0.0,2,False
21.0,1,40.0,11.0,0.37,20.0,2.0,3,0.27,47.0,6,0.5,26.33,28.41,21254.38,0.25,151.0,0.04,1180.8,748.08,2,2,4,28.0,30.0,0.55,10.0,20.0,38.0,0.3,37.0,69.0,82.0,17.0,14,17.65,1,False
8.0,13,8.0,5.0,0.1,4.0,2.0,5,1.0,26.0,1,0.0,56.46,14.34,11613.3,0.27,136.0,0.07,645.18,809.77,15,0,0,51.0,51.0,0.2,2.0,4.0,23.0,0.07,67.0,56.0,80.0,41.0,21,0.0,0,True
5.0,0,8.0,3.0,0.15,4.0,2.0,1,0.33,11.0,1,0.0,45.06,12.52,7065.03,0.19,110.0,0.08,392.5,564.22,3,2,2,18.0,20.0,0.33,2.0,4.0,10.0,0.12,26.0,48.0,62.0,23.0,12,18.18,1,True
59.0,3,116.0,30.0,0.15,58.0,2.0,3,0.1,110.0,1,0.0,239.03,36.2,313287.38,2.88,1172.0,0.03,17404.85,8653.7,19,0,31,206.0,206.0,0.03,29.0,58.0,82.0,0.12,257.0,564.0,608.0,148.0,19,13.08,4,False
1.0,1,0.0,1.0,0.11,0.0,0.0,1,1.0,3.0,1,0.0,19.05,6.56,820.45,0.04,32.0,0.15,45.58,125.02,1,0,0,9.0,9.0,1.0,0.0,0.0,4.0,0.09,11.0,15.0,17.0,8.0,7,0.0,2,False
5.0,1,8.0,3.0,0.15,4.0,2.0,1,0.33,11.0,1,0.0,27.46,13.36,4903.83,0.12,88.0,0.07,272.44,366.95,7,3,0,17.0,20.0,0.33,2.0,4.0,10.0,0.11,28.0,42.0,46.0,11.0,7,15.0,2,False
9.0,0,16.0,5.0,0.71,8.0,2.0,1,0.2,17.0,1,0.0,39.02,5.33,1109.78,0.07,46.0,0.19,61.65,208.08,2,5,0,2.0,7.0,0.2,4.0,8.0,14.0,0.5,10.0,20.0,26.0,15.0,8,71.43,1,False
3.0,1,4.0,2.0,0.14,2.0,2.0,2,1.0,9.0,1,0.0,18.15,15.0,4084.22,0.09,63.0,0.07,226.9,272.28,2,0,0,14.0,14.0,0.5,1.0,2.0,9.0,0.12,17.0,30.0,33.0,10.0,10,0.0,6,False
5.0,2,8.0,3.0,0.17,4.0,2.0,3,1.0,11.0,1,0.0,35.13,12.41,5410.23,0.15,85.0,0.08,300.57,435.99,0,0,0,18.0,18.0,0.33,2.0,4.0,10.0,0.16,19.0,42.0,43.0,22.0,13,0.0,2,False
1.0,0,0.0,1.0,0.2,0.0,0.0,1,1.0,1.0,1,0.0,4.0,0.5,1.0,0.0,2.0,2.0,0.06,2.0,1,0,0,5.0,5.0,1.0,0.0,0.0,2.0,0.02,43.0,1.0,1.0,1.0,1,0.0,2,False
39.0,1,76.0,20.0,0.37,38.0,2.0,2,0.1,66.0,1,0.0,70.18,13.46,12721.96,0.31,162.0,0.07,706.78,944.93,2,0,3,54.0,54.0,0.05,19.0,38.0,48.0,0.33,60.0,69.0,93.0,41.0,16,5.26,2,False
9.0,0,14.0,5.0,0.24,6.0,2.33,1,0.2,16.0,4,0.75,18.5,21.54,8579.94,0.13,82.0,0.05,476.66,398.35,11,0,1,21.0,21.0,0.8,4.0,7.0,13.0,0.15,34.0,35.0,47.0,13.0,16,4.55,1,False
3.0,2,4.0,2.0,0.15,2.0,2.0,2,1.0,10.0,1,0.0,22.46,15.0,5053.28,0.11,68.0,0.07,280.74,336.89,3,0,1,13.0,13.0,0.5,1.0,2.0,10.0,0.11,18.0,32.0,36.0,16.0,15,7.14,0,False
13.0,2,22.0,7.0,0.27,10.0,2.2,4,0.57,32.0,4,0.5,24.26,23.75,13682.58,0.19,109.0,0.04,760.14,576.11,3,0,0,26.0,26.0,0.57,6.0,11.0,27.0,0.23,30.0,50.0,59.0,20.0,19,0.0,2,False
19.0,7,30.0,10.0,0.48,12.0,2.5,5,0.5,39.0,7,0.67,31.94,20.33,13197.22,0.22,122.0,0.05,733.18,649.28,1,1,0,20.0,21.0,0.7,9.0,15.0,31.0,0.43,23.0,55.0,67.0,23.0,17,4.76,2,False
3.0,1,4.0,2.0,0.29,2.0,2.0,1,0.5,7.0,1,0.0,17.97,3.5,220.18,0.02,17.0,0.29,12.23,62.91,5,0,5,7.0,7.0,0.5,1.0,2.0,7.0,0.11,18.0,6.0,11.0,6.0,7,41.67,2,False
1.0,0,0.0,1.0,0.2,0.0,0.0,1,1.0,1.0,1,0.0,18.4,5.0,460.0,0.03,23.0,0.2,25.56,92.0,0,0,0,5.0,5.0,1.0,0.0,0.0,2.0,0.17,6.0,10.0,13.0,8.0,8,0.0,1,False
34.0,19,32.0,25.0,0.21,16.0,2.0,25,1.0,74.0,8,0.29,86.32,29.13,73246.56,0.84,368.0,0.03,4069.25,2514.5,26,1,6,117.0,118.0,0.32,8.0,16.0,51.0,0.17,151.0,143.0,225.0,81.0,33,5.65,1,True
1.0,2,0.0,1.0,0.2,0.0,0.0,1,1.0,3.0,1,0.0,19.37,2.5,121.08,0.02,14.0,0.4,6.73,48.43,6,0,10,5.0,5.0,1.0,0.0,0.0,4.0,0.05,22.0,6.0,8.0,6.0,5,66.67,0,False
1.0,1,0.0,1.0,0.33,0.0,0.0,1,1.0,2.0,1,0.0,12.68,2.5,79.25,0.01,10.0,0.4,4.4,31.7,3,0,0,3.0,3.0,1.0,0.0,0.0,3.0,0.14,7.0,4.0,6.0,4.0,5,0.0,1,False
3.0,1,4.0,2.0,0.33,2.0,2.0,2,1.0,6.0,1,0.0,20.84,3.94,323.05,0.03,21.0,0.25,17.95,82.04,7,1,6,5.0,6.0,0.5,1.0,2.0,6.0,0.1,20.0,9.0,12.0,8.0,7,58.33,1,False
5.0,0,8.0,3.0,0.3,4.0,2.0,1,0.33,11.0,1,0.0,13.14,8.17,876.39,0.04,29.0,0.12,48.69,107.31,2,0,0,10.0,10.0,0.33,2.0,4.0,10.0,0.23,13.0,14.0,15.0,6.0,7,0.0,0,False
11.0,0,18.0,6.0,0.4,8.0,2.25,1,0.17,20.0,4,0.6,21.92,17.73,6891.86,0.13,80.0,0.06,382.88,388.64,10,3,8,12.0,15.0,0.67,5.0,9.0,16.0,0.18,34.0,38.0,42.0,15.0,14,47.83,2,False
3.0,0,4.0,2.0,0.11,2.0,2.0,1,0.5,5.0,1,0.0,30.71,12.86,5076.47,0.13,84.0,0.08,282.03,394.84,2,0,0,18.0,18.0,0.5,1.0,2.0,5.0,0.1,21.0,30.0,54.0,14.0,12,0.0,3,False
7.0,1,12.0,4.0,0.22,6.0,2.0,2,0.5,15.0,3,0.67,18.31,14.77,3996.21,0.09,59.0,0.07,222.01,270.51,1,1,0,17.0,18.0,0.75,3.0,6.0,13.0,0.2,20.0,25.0,34.0,11.0,13,5.56,2,False
11.0,0,22.0,6.0,0.33,10.0,2.2,1,0.17,21.0,1,0.0,23.33,29.45,20235.16,0.23,130.0,0.03,1124.18,687.1,16,1,7,17.0,18.0,0.17,6.0,11.0,17.0,0.14,42.0,62.0,68.0,20.0,19,32.0,0,False
25.0,10,48.0,13.0,0.28,24.0,2.0,9,0.69,62.0,8,0.58,57.88,31.53,57542.56,0.61,293.0,0.03,3196.81,1825.04,9,0,1,47.0,47.0,0.62,12.0,24.0,51.0,0.19,70.0,134.0,159.0,51.0,24,2.08,2,False
1.0,0,0.0,1.0,0.17,0.0,0.0,1,1.0,1.0,1,0.0,24.42,5.0,610.57,0.04,33.0,0.2,33.92,122.11,1,1,0,5.0,6.0,1.0,0.0,0.0,2.0,0.13,8.0,16.0,17.0,8.0,5,16.67,1,False
7.0,2,12.0,4.0,0.36,6.0,2.0,4,1.0,16.0,1,0.0,28.49,13.18,4947.97,0.13,83.0,0.08,274.89,375.46,1,0,0,11.0,11.0,0.25,3.0,6.0,14.0,0.31,13.0,41.0,42.0,14.0,9,0.0,1,False
11.0,4,18.0,6.0,0.17,8.0,2.25,5,0.83,29.0,4,0.6,63.05,28.78,52205.44,0.6,297.0,0.03,2900.3,1814.23,7,0,7,35.0,35.0,0.67,5.0,9.0,25.0,0.12,50.0,141.0,156.0,49.0,20,16.67,0,False
5.0,1,8.0,3.0,0.38,4.0,2.0,2,0.67,9.0,1,0.0,12.1,13.93,2347.73,0.06,39.0,0.07,130.43,168.56,2,0,0,8.0,8.0,0.33,2.0,4.0,8.0,0.27,11.0,15.0,24.0,7.0,13,0.0,1,False
5.0,1,8.0,3.0,0.07,4.0,2.0,1,0.33,11.0,1,0.0,99.6,16.93,28538.58,0.56,276.0,0.06,1585.48,1685.95,7,0,8,46.0,46.0,0.33,2.0,4.0,10.0,0.05,62.0,133.0,143.0,55.0,14,14.81,4,False
7.0,4,4.0,5.0,0.14,2.0,2.0,5,1.0,14.0,1,0.0,46.83,12.27,7046.59,0.19,104.0,0.08,391.48,574.45,7,0,3,35.0,35.0,0.2,1.0,2.0,11.0,0.11,46.0,46.0,58.0,30.0,16,7.89,1,False
81.0,6,160.0,41.0,0.12,80.0,2.0,17,0.41,227.0,1,0.0,287.86,42.27,514310.25,4.05,1565.0,0.02,28572.79,12167.54,16,0,28,349.0,349.0,0.02,40.0,80.0,188.0,0.1,394.0,757.0,808.0,197.0,22,7.43,4,False
17.0,2,20.0,10.0,0.26,8.0,2.5,3,0.3,31.0,3,0.22,31.44,19.3,11716.29,0.2,107.0,0.05,650.91,606.95,21,3,12,36.0,39.0,0.3,6.0,10.0,23.0,0.14,73.0,47.0,60.0,28.0,23,29.41,5,False
1.0,10,0.0,1.0,0.07,0.0,0.0,1,1.0,11.0,1,0.0,61.82,6.52,2630.04,0.13,83.0,0.15,146.11,403.21,9,0,9,14.0,14.0,1.0,0.0,0.0,12.0,0.03,33.0,41.0,42.0,22.0,7,39.13,4,False
17.0,1,30.0,9.0,0.35,14.0,2.14,2,0.22,30.0,1,0.0,33.47,24.62,20287.52,0.27,146.0,0.04,1127.08,824.0,20,5,12,21.0,26.0,0.11,8.0,15.0,23.0,0.15,59.0,68.0,78.0,29.0,21,44.74,1,True
7.0,5,10.0,4.0,0.14,4.0,2.5,4,1.0,16.0,4,1.0,45.13,11.11,5572.06,0.17,93.0,0.09,309.56,501.49,10,1,3,28.0,29.0,1.0,3.0,5.0,14.0,0.08,51.0,40.0,53.0,27.0,15,12.5,1,False
1.0,4,0.0,1.0,0.07,0.0,0.0,1,1.0,5.0,1,0.0,60.52,4.17,1050.72,0.08,55.0,0.24,58.37,252.17,7,2,15,13.0,15.0,1.0,0.0,0.0,6.0,0.03,38.0,25.0,30.0,18.0,6,56.67,0,False
1.0,1,0.0,1.0,0.2,0.0,0.0,1,1.0,2.0,1,0.0,21.33,2.86,174.13,0.02,17.0,0.35,9.67,60.94,0,0,0,5.0,5.0,1.0,0.0,0.0,3.0,0.17,6.0,8.0,9.0,7.0,5,0.0,0,False
3.0,0,4.0,2.0,0.17,2.0,2.0,1,0.5,5.0,1,0.0,18.46,16.91,5277.76,0.1,69.0,0.06,293.21,312.13,6,0,28,12.0,12.0,0.5,1.0,2.0,5.0,0.04,47.0,31.0,38.0,11.0,12,70.0,1,False
13.0,7,22.0,7.0,0.2,10.0,2.2,6,0.86,31.0,3,0.33,42.89,21.47,19769.73,0.31,160.0,0.05,1098.32,920.78,23,2,25,33.0,35.0,0.43,6.0,11.0,26.0,0.08,84.0,73.0,87.0,34.0,20,45.0,1,False
5.0,2,6.0,3.0,0.21,2.0,3.0,2,0.67,9.0,3,1.0,22.59,10.0,2259.46,0.08,47.0,0.1,125.53,225.95,1,0,0,14.0,14.0,1.0,2.0,3.0,8.0,0.19,16.0,20.0,27.0,14.0,14,0.0,2,False
5.0,8,8.0,3.0,0.14,4.0,2.0,2,0.67,22.0,1,0.0,50.44,8.5,3644.57,0.14,85.0,0.12,202.48,428.77,13,1,13,20.0,21.0,0.33,2.0,4.0,21.0,0.06,48.0,34.0,51.0,22.0,11,41.18,0,True
1.0,3,0.0,1.0,0.14,0.0,0.0,1,1.0,4.0,1,0.0,22.99,4.44,454.16,0.03,25.0,0.23,25.23,102.19,6,0,3,7.0,7.0,1.0,0.0,0.0,5.0,0.06,17.0,10.0,15.0,9.0,8,30.0,3,False
5.0,4,8.0,3.0,0.2,4.0,2.0,3,1.0,11.0,1,0.0,49.71,9.92,4895.11,0.16,94.0,0.1,271.95,493.31,15,1,25,14.0,15.0,0.33,2.0,4.0,10.0,0.05,56.0,43.0,51.0,26.0,12,65.0,1,False
1.0,2,0.0,1.0,0.17,0.0,0.0,1,1.0,3.0,1,0.0,21.19,3.21,218.94,0.02,19.0,0.31,12.16,68.11,0,0,0,6.0,6.0,1.0,0.0,0.0,4.0,0.14,7.0,9.0,10.0,7.0,5,0.0,1,False
7.0,2,16.0,4.0,0.2,8.0,2.0,3,0.75,14.0,1,0.0,25.26,12.89,4196.59,0.11,64.0,0.08,233.14,325.6,7,2,3,18.0,20.0,0.25,4.0,8.0,12.0,0.13,31.0,29.0,35.0,18.0,16,21.74,1,True
9.0,2,12.0,5.0,0.26,4.0,3.0,3,0.6,17.0,5,1.0,36.97,15.36,8722.95,0.19,106.0,0.07,484.61,567.9,10,1,6,18.0,19.0,1.0,4.0,6.0,14.0,0.14,36.0,48.0,58.0,25.0,16,28.0,0,False
1.0,0,0.0,1.0,0.13,0.0,0.0,1,1.0,1.0,1,0.0,15.88,7.0,777.94,0.04,31.0,0.14,43.22,111.13,0,0,0,8.0,8.0,1.0,0.0,0.0,2.0,0.11,9.0,10.0,21.0,5.0,7,0.0,3,False
7.0,6,10.0,4.0,0.13,4.0,2.5,4,1.0,20.0,3,0.67,45.05,16.2,11826.86,0.24,130.0,0.06,657.05,729.91,29,8,23,23.0,31.0,0.75,3.0,5.0,18.0,0.05,84.0,61.0,69.0,32.0,17,57.41,2,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
5.0,0,6.0,3.0,0.25,2.0,3.0,1,0.33,7.0,1,0.0,17.39,26.25,11982.32,0.15,96.0,0.04,665.68,456.47,8,1,0,11.0,12.0,0.33,2.0,3.0,6.0,0.14,21.0,42.0,54.0,12.0,15,8.33,3,True
1.0,0,0.0,1.0,0.25,0.0,0.0,1,1.0,1.0,1,0.0,16.84,1.5,37.9,0.01,9.0,0.67,2.11,25.27,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0.2,5.0,4.0,5.0,4.0,3,0.0,0,False
5.0,1,8.0,3.0,0.43,4.0,2.0,1,0.33,12.0,1,0.0,13.09,18.45,4456.41,0.08,52.0,0.05,247.58,241.48,4,0,0,7.0,7.0,0.33,2.0,4.0,11.0,0.25,12.0,29.0,23.0,11.0,14,0.0,3,False
13.0,3,24.0,7.0,0.19,12.0,2.0,3,0.43,30.0,1,0.0,66.19,24.42,39480.4,0.54,262.0,0.04,2193.36,1616.52,24,4,26,33.0,37.0,0.14,6.0,12.0,25.0,0.08,88.0,127.0,135.0,52.0,20,47.62,0,True
5.0,1,6.0,3.0,0.21,2.0,3.0,2,0.67,8.0,3,1.0,23.84,7.5,1341.1,0.06,39.0,0.13,74.51,178.81,3,1,0,13.0,14.0,1.0,2.0,3.0,7.0,0.17,18.0,15.0,24.0,12.0,12,7.14,4,False
3.0,2,4.0,2.0,0.2,2.0,2.0,2,1.0,8.0,1,0.0,29.95,3.0,269.58,0.03,23.0,0.33,14.98,89.86,0,0,0,10.0,10.0,0.5,1.0,2.0,8.0,0.18,11.0,9.0,14.0,9.0,6,0.0,0,False
5.0,2,8.0,3.0,0.75,4.0,2.0,3,1.0,10.0,3,1.0,12.61,6.75,574.49,0.03,23.0,0.15,31.92,85.11,0,0,0,4.0,4.0,1.0,2.0,4.0,9.0,0.6,5.0,6.0,17.0,4.0,9,0.0,0,False
1.0,3,0.0,1.0,0.2,0.0,0.0,1,1.0,4.0,1,0.0,18.6,2.5,116.27,0.02,14.0,0.4,6.46,46.51,0,0,0,5.0,5.0,1.0,0.0,0.0,5.0,0.17,6.0,5.0,9.0,5.0,5,0.0,1,False
1.0,2,0.0,1.0,0.33,0.0,0.0,1,1.0,3.0,1,0.0,20.84,3.94,323.05,0.03,21.0,0.25,17.95,82.04,2,0,0,3.0,3.0,1.0,0.0,0.0,4.0,0.17,6.0,9.0,12.0,8.0,7,0.0,1,False
5.0,3,8.0,3.0,0.11,4.0,2.0,2,0.67,14.0,1,0.0,43.37,15.45,10350.44,0.22,122.0,0.06,575.02,670.01,13,1,11,27.0,28.0,0.33,2.0,4.0,13.0,0.06,53.0,56.0,66.0,29.0,16,30.77,1,False
7.0,0,10.0,4.0,0.5,4.0,2.5,1,0.25,11.0,4,1.0,8.89,17.5,2722.81,0.05,36.0,0.06,151.27,155.59,1,0,0,8.0,8.0,1.0,3.0,5.0,9.0,0.4,10.0,15.0,21.0,6.0,14,0.0,1,False
1.0,1,0.0,1.0,0.17,0.0,0.0,1,1.0,2.0,1,0.0,20.97,3.0,188.72,0.02,17.0,0.33,10.48,62.91,1,0,9,6.0,6.0,1.0,0.0,0.0,3.0,0.17,6.0,7.0,10.0,7.0,6,60.0,0,False
5.0,2,6.0,3.0,0.27,2.0,3.0,2,0.67,9.0,3,1.0,26.93,8.65,2013.44,0.08,47.0,0.12,111.86,232.85,12,2,7,9.0,11.0,1.0,2.0,3.0,8.0,0.1,31.0,21.0,26.0,17.0,14,50.0,1,False
5.0,5,8.0,3.0,0.23,4.0,2.0,3,1.0,14.0,3,1.0,29.8,5.77,991.7,0.06,38.0,0.17,55.09,171.9,1,0,0,13.0,13.0,1.0,2.0,4.0,13.0,0.2,15.0,15.0,23.0,13.0,10,0.0,0,False
1.0,0,0.0,1.0,0.13,0.0,0.0,1,1.0,1.0,1,0.0,15.5,3.0,139.52,0.02,14.0,0.33,7.75,46.51,1,0,0,8.0,8.0,1.0,0.0,0.0,2.0,0.1,10.0,6.0,8.0,5.0,5,0.0,3,False
3.0,0,4.0,2.0,0.33,2.0,2.0,1,0.5,6.0,1,0.0,14.36,5.71,468.83,0.03,21.0,0.18,26.05,82.04,1,0,0,6.0,6.0,0.5,1.0,2.0,6.0,0.25,8.0,10.0,11.0,7.0,8,0.0,0,False
23.0,1,40.0,12.0,0.44,18.0,2.22,6,0.5,42.0,4,0.27,50.37,18.03,16367.05,0.3,155.0,0.06,909.28,907.99,22,4,19,23.0,27.0,0.33,11.0,20.0,32.0,0.17,69.0,74.0,81.0,39.0,19,50.0,1,True
3.0,0,4.0,2.0,0.17,2.0,2.0,1,0.5,6.0,1,0.0,25.04,7.33,1346.57,0.06,47.0,0.14,74.81,183.62,3,1,2,11.0,12.0,0.5,1.0,2.0,6.0,0.11,18.0,22.0,25.0,9.0,6,21.43,2,False
11.0,3,16.0,6.0,0.25,6.0,2.67,4,0.67,19.0,6,1.0,31.58,13.18,5483.42,0.14,84.0,0.08,304.63,416.15,2,1,0,23.0,24.0,1.0,5.0,8.0,15.0,0.22,27.0,32.0,52.0,17.0,14,4.17,2,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
11.0,3,20.0,6.0,0.15,10.0,2.0,5,0.83,27.0,1,0.0,33.65,18.75,11829.4,0.21,117.0,0.05,657.19,630.9,7,3,5,37.0,40.0,0.17,5.0,10.0,23.0,0.11,53.0,50.0,67.0,24.0,18,17.78,1,False
5.0,6,6.0,3.0,0.27,2.0,3.0,2,0.67,12.0,1,0.0,32.98,6.18,1260.48,0.07,48.0,0.16,70.03,203.9,3,1,0,10.0,11.0,0.33,2.0,3.0,11.0,0.2,15.0,17.0,31.0,11.0,8,9.09,0,False
5.0,3,8.0,3.0,0.2,4.0,2.0,3,1.0,14.0,1,0.0,19.08,9.9,1869.81,0.06,43.0,0.1,103.88,188.87,5,1,1,14.0,15.0,0.33,2.0,4.0,13.0,0.14,22.0,18.0,25.0,10.0,11,12.5,0,False
15.0,4,26.0,8.0,0.44,12.0,2.17,5,0.63,31.0,3,0.29,25.26,27.6,19238.64,0.23,131.0,0.04,1068.81,697.17,3,0,0,18.0,18.0,0.38,7.0,13.0,25.0,0.36,22.0,61.0,70.0,21.0,19,0.0,2,False
1.0,0,0.0,1.0,0.25,0.0,0.0,1,1.0,1.0,1,0.0,9.51,3.0,85.59,0.01,9.0,0.33,4.75,28.53,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0.2,5.0,3.0,6.0,3.0,6,0.0,1,False
5.0,1,8.0,3.0,0.3,4.0,2.0,3,1.0,12.0,1,0.0,14.62,9.17,1228.15,0.04,31.0,0.11,68.23,133.98,1,0,0,10.0,10.0,0.33,2.0,4.0,11.0,0.25,12.0,15.0,16.0,9.0,11,0.0,2,False
1.0,0,0.0,1.0,0.04,0.0,0.0,1,1.0,1.0,1,0.0,68.65,10.4,7420.21,0.24,136.0,0.1,412.23,713.72,3,0,11,25.0,25.0,1.0,0.0,0.0,2.0,0.03,40.0,67.0,69.0,29.0,9,30.56,3,False
6.0,1,0.0,5.0,0.26,0.0,0.0,5,1.0,12.0,1,0.0,23.68,10.96,2845.58,0.09,54.0,0.09,158.09,259.6,0,0,0,19.0,19.0,0.2,0.0,0.0,9.0,0.25,20.0,19.0,35.0,13.0,15,0.0,4,False
11.0,7,4.0,8.0,0.22,2.0,2.0,8,1.0,22.0,3,0.29,33.95,14.15,6799.13,0.16,88.0,0.07,377.73,480.43,4,4,2,32.0,36.0,0.38,1.0,2.0,16.0,0.19,43.0,31.0,57.0,23.0,21,15.79,0,False
75.0,12,116.0,38.0,0.26,42.0,2.76,15,0.39,126.0,32,0.84,115.86,37.39,161985.9,1.44,624.0,0.03,8999.22,4332.13,35,3,64,144.0,147.0,0.84,37.0,59.0,90.0,0.15,247.0,279.0,345.0,97.0,26,31.75,1,True
3.0,3,4.0,2.0,0.2,2.0,2.0,2,1.0,8.0,1,0.0,19.66,7.15,1004.96,0.05,32.0,0.14,55.83,140.55,5,1,5,9.0,10.0,0.5,1.0,2.0,8.0,0.1,21.0,13.0,19.0,10.0,11,40.0,1,False
1.0,1,0.0,1.0,0.07,0.0,0.0,1,1.0,2.0,1,0.0,34.66,18.4,11735.93,0.21,141.0,0.05,652.0,637.82,0,0,0,15.0,15.0,1.0,0.0,0.0,3.0,0.06,16.0,69.0,72.0,15.0,8,0.0,2,False
7.0,6,4.0,5.0,0.16,2.0,2.0,5,1.0,19.0,1,0.0,47.28,11.03,5756.98,0.17,95.0,0.09,319.83,521.73,11,1,11,30.0,31.0,0.2,1.0,2.0,16.0,0.09,54.0,40.0,55.0,29.0,16,28.57,0,True
11.0,4,20.0,6.0,0.19,10.0,2.0,4,0.67,25.0,5,0.8,25.75,23.98,14801.55,0.21,116.0,0.04,822.31,617.34,14,3,19,28.0,31.0,0.83,5.0,10.0,21.0,0.09,65.0,53.0,63.0,21.0,19,44.0,0,False
5.0,0,8.0,3.0,0.43,4.0,2.0,1,0.33,9.0,1,0.0,7.53,10.0,752.84,0.03,21.0,0.1,41.82,75.28,5,0,0,7.0,7.0,0.33,2.0,4.0,8.0,0.23,13.0,10.0,11.0,4.0,8,0.0,1,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0,False
13.0,4,24.0,7.0,0.24,12.0,2.0,2,0.29,30.0,3,0.33,28.86,20.94,12659.07,0.2,122.0,0.05,703.28,604.41,2,0,0,29.0,29.0,0.43,6.0,12.0,25.0,0.22,32.0,58.0,64.0,18.0,13,0.0,1,False
13.0,1,20.0,7.0,0.7,8.0,2.5,3,0.43,22.0,1,0.0,13.71,21.6,6396.36,0.1,63.0,0.05,355.35,296.13,1,0,0,10.0,10.0,0.14,6.0,10.0,17.0,0.58,12.0,27.0,36.0,10.0,16,0.0,1,False
25.0,8,44.0,13.0,0.23,20.0,2.2,8,0.62,50.0,6,0.42,75.71,19.73,29480.66,0.5,237.0,0.05,1637.81,1494.0,36,12,24,44.0,56.0,0.46,12.0,22.0,39.0,0.11,117.0,109.0,128.0,58.0,21,45.0,3,True
8.0,0,0.0,7.0,0.39,0.0,0.0,1,0.14,15.0,1,0.0,18.16,18.0,5884.2,0.11,68.0,0.06,326.9,326.9,4,6,0,12.0,18.0,0.14,0.0,0.0,10.0,0.3,23.0,20.0,48.0,10.0,18,33.33,3,False
1.0,0,0.0,1.0,0.09,0.0,0.0,1,1.0,1.0,1,0.0,16.12,31.5,16002.0,0.17,127.0,0.03,889.0,508.0,4,0,0,11.0,11.0,1.0,0.0,0.0,2.0,0.06,16.0,63.0,64.0,8.0,8,0.0,3,False
3.0,1,4.0,2.0,0.4,2.0,2.0,1,0.5,6.0,1,0.0,11.86,5.25,326.92,0.02,18.0,0.19,18.16,62.27,1,0,0,5.0,5.0,0.5,1.0,2.0,6.0,0.29,7.0,6.0,12.0,4.0,7,0.0,1,False
15.0,2,28.0,8.0,0.27,14.0,2.0,6,0.75,29.0,1,0.0,55.87,16.21,14703.33,0.3,159.0,0.06,816.85,906.37,20,6,14,24.0,30.0,0.13,7.0,14.0,23.0,0.12,65.0,73.0,86.0,36.0,16,45.45,0,False
37.0,3,56.0,19.0,0.7,20.0,2.8,3,0.16,62.0,17,0.89,28.02,46.1,59529.74,0.43,238.0,0.02,3307.21,1291.45,3,0,0,27.0,27.0,0.89,18.0,28.0,45.0,0.61,31.0,88.0,150.0,21.0,22,0.0,2,False
9.0,2,16.0,5.0,0.28,8.0,2.0,2,0.4,19.0,1,0.0,29.23,9.38,2568.93,0.09,57.0,0.11,142.72,274.02,3,0,0,18.0,18.0,0.2,4.0,8.0,16.0,0.23,22.0,25.0,32.0,16.0,12,0.0,3,False
5.0,1,8.0,3.0,0.17,4.0,2.0,2,0.67,14.0,1,0.0,42.71,14.57,9068.9,0.21,114.0,0.07,503.83,622.38,4,1,7,17.0,18.0,0.33,2.0,4.0,13.0,0.1,30.0,51.0,63.0,28.0,16,32.0,4,False
5.0,4,8.0,3.0,0.17,4.0,2.0,3,1.0,12.0,1,0.0,26.88,11.27,3412.26,0.1,63.0,0.09,189.57,302.86,1,0,0,18.0,18.0,0.33,2.0,4.0,11.0,0.15,20.0,26.0,37.0,15.0,13,0.0,1,False
7.0,4,12.0,4.0,0.19,6.0,2.0,2,0.5,24.0,1,0.0,53.82,9.17,4521.96,0.16,94.0,0.11,251.22,493.31,1,0,0,21.0,21.0,0.25,3.0,6.0,22.0,0.17,23.0,45.0,49.0,27.0,11,0.0,3,False
1.0,1,0.0,1.0,0.5,0.0,0.0,1,1.0,2.0,1,0.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,2,0,0,2.0,2.0,1.0,0.0,0.0,3.0,0.2,5.0,3.0,4.0,3.0,4,0.0,1,False
