NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,CAT_00,target
0.02,3.0,6.0,387.18,1.0,10.75,2.0,0.17,2,8.0,1,13.0,18.0,21.51,12.0,6.0,8.0,4.0,64.53,2.0,0,no
0.17,9.0,15.79,8113.16,1.0,32.54,4.0,0.06,7,30.0,3,43.0,101.0,450.73,61.0,40.0,15.0,19.0,513.83,5.0,0,no
0.02,3.0,4.38,227.03,1.0,11.86,2.0,0.23,2,7.0,1,12.0,15.0,12.61,10.0,5.0,7.0,4.0,51.89,2.0,0,no
0.08,9.0,13.44,3137.72,1.0,17.36,2.0,0.07,3,12.0,1,18.0,54.0,174.32,32.0,22.0,11.0,9.0,233.38,5.0,0,no
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,no
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,no
0.01,1.0,2.5,38.77,1.0,6.2,1.0,0.4,1,3.0,0,7.0,6.0,2.15,5.0,1.0,5.0,1.0,15.51,1.0,0,no
0.13,11.0,12.83,5006.75,1.0,30.4,2.0,0.08,9,18.0,3,33.0,83.0,278.15,48.0,35.0,11.0,15.0,390.14,6.0,0,no
0.12,5.0,16.67,5768.83,1.0,20.77,3.0,0.06,6,29.0,4,43.0,72.0,320.49,47.0,25.0,16.0,12.0,346.13,3.0,0,no
0.01,1.0,2.5,38.77,1.0,6.2,1.0,0.4,1,3.0,0,7.0,6.0,2.15,5.0,1.0,5.0,1.0,15.51,1.0,0,no
0.17,7.0,17.05,8794.65,1.0,30.24,3.0,0.06,6,37.0,5,52.0,99.0,488.59,63.0,36.0,18.0,19.0,515.74,4.0,0,no
0.14,5.0,17.85,7282.49,1.0,22.87,3.0,0.06,5,34.0,5,48.0,84.0,404.58,55.0,29.0,16.0,13.0,408.07,3.0,0,no
0.13,5.0,17.23,6696.54,1.0,22.55,3.0,0.06,5,33.0,5,47.0,80.0,372.03,52.0,28.0,16.0,13.0,388.64,3.0,0,no
0.09,9.0,7.88,2195.76,1.0,35.41,4.0,0.13,5,23.0,0,30.0,58.0,121.99,37.0,21.0,12.0,16.0,278.83,5.0,0,no
0.42,15.0,26.97,33636.65,6.0,46.25,7.0,0.04,15,74.0,0,91.0,221.0,1868.7,133.0,88.0,19.0,31.0,1247.29,8.0,0,no
0.32,11.0,20.0,19108.01,1.0,47.77,4.0,0.05,9,52.0,3,70.0,175.0,1061.56,105.0,70.0,16.0,28.0,955.4,6.0,1,no
0.13,9.0,11.56,4465.38,1.0,33.44,2.0,0.09,6,18.0,2,28.0,78.0,248.08,46.0,32.0,13.0,18.0,386.43,5.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.55,21.0,23.09,38225.96,1.0,71.69,8.0,0.04,20,85.0,0,108.0,289.0,2123.66,172.0,117.0,15.0,38.0,1655.37,11.0,0,no
0.01,3.0,2.5,112.43,1.0,17.99,1.0,0.4,0,2.0,0,4.0,13.0,6.25,7.0,6.0,5.0,6.0,44.97,2.0,0,no
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,2.0,0,5.0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,1,no
0.98,57.0,39.84,117030.36,7.0,73.74,14.0,0.03,32,133.0,4,174.0,466.0,6501.69,272.0,194.0,23.0,56.0,2937.56,29.0,2,no
0.53,15.0,21.86,34659.6,1.0,72.51,8.0,0.05,13,82.0,2,100.0,287.0,1925.53,176.0,111.0,13.0,33.0,1585.26,8.0,0,no
0.34,9.0,15.64,15734.28,1.0,64.3,5.0,0.06,7,50.0,0,64.0,189.0,874.13,116.0,73.0,12.0,28.0,1005.84,5.0,0,no
0.17,25.0,10.73,5410.11,1.0,47.03,13.0,0.09,13,40.0,0,55.0,100.0,300.56,67.0,33.0,13.0,20.0,504.44,13.0,0,no
0.27,9.0,19.27,15624.69,1.0,42.09,4.0,0.05,5,51.0,1,59.0,146.0,868.04,78.0,68.0,17.0,30.0,810.97,5.0,0,no
0.3,21.0,24.36,21863.82,1.0,36.83,6.0,0.04,11,58.0,0,71.0,171.0,1214.66,104.0,67.0,16.0,22.0,897.4,11.0,0,no
0.09,11.0,8.0,2213.73,1.0,34.59,3.0,0.13,4,20.0,3,30.0,63.0,122.98,37.0,26.0,8.0,13.0,276.72,6.0,1,no
0.12,11.0,8.72,3036.65,1.0,39.95,3.0,0.11,7,24.0,0,33.0,75.0,168.7,44.0,31.0,9.0,16.0,348.29,6.0,0,no
0.13,7.0,14.63,5776.21,1.0,27.01,2.0,0.07,7,19.0,18,49.0,77.0,320.9,38.0,39.0,15.0,20.0,394.95,4.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.11,9.0,9.71,3266.17,1.0,34.67,3.0,0.1,5,22.0,0,29.0,70.0,181.45,40.0,30.0,11.0,17.0,336.51,5.0,0,no
0.2,5.0,15.89,9760.87,1.0,38.66,3.0,0.06,4,39.0,2,50.0,124.0,542.27,80.0,44.0,13.0,18.0,614.32,3.0,0,no
0.34,11.0,16.88,17247.0,3.0,60.57,5.0,0.06,4,55.0,1,62.0,184.0,958.17,112.0,72.0,15.0,32.0,1022.04,6.0,0,no
0.06,7.0,11.57,2036.57,1.0,15.21,1.0,0.09,1,15.0,0,19.0,44.0,113.14,26.0,18.0,9.0,7.0,176.0,4.0,0,no
0.08,3.0,7.33,1826.9,1.0,33.97,2.0,0.14,5,23.0,0,33.0,53.0,101.49,33.0,20.0,11.0,15.0,249.12,2.0,0,no
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,1,2.0,0,5.0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,0,no
0.1,7.0,6.3,1928.13,1.0,48.58,2.0,0.16,6,21.0,2,32.0,63.0,107.12,35.0,28.0,9.0,20.0,306.05,4.0,1,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.01,1.0,5.0,182.48,1.0,7.3,1.0,0.2,0,5.0,0,7.0,13.0,10.14,9.0,4.0,5.0,2.0,36.5,1.0,0,no
0.01,1.0,5.0,182.48,1.0,7.3,1.0,0.2,0,4.0,0,7.0,13.0,10.14,9.0,4.0,5.0,2.0,36.5,1.0,1,no
0.01,1.0,5.0,182.48,1.0,7.3,1.0,0.2,0,5.0,0,7.0,13.0,10.14,9.0,4.0,5.0,2.0,36.5,1.0,0,no
0.01,1.0,4.5,148.5,1.0,7.33,1.0,0.22,0,4.0,0,6.0,11.0,8.25,8.0,3.0,6.0,2.0,33.0,1.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.01,1.0,3.75,161.94,1.0,11.52,1.0,0.27,0,6.0,0,8.0,13.0,9.0,8.0,5.0,6.0,4.0,43.19,1.0,0,no
0.01,3.0,3.0,123.63,1.0,13.74,2.0,0.33,0,4.0,0,6.0,13.0,6.87,10.0,3.0,6.0,3.0,41.21,2.0,0,no
0.01,1.0,4.5,148.5,1.0,7.33,1.0,0.22,0,4.0,0,6.0,11.0,8.25,8.0,3.0,6.0,2.0,33.0,1.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.01,1.0,2.0,46.53,1.0,11.63,1.0,0.5,0,4.0,0,6.0,9.0,2.58,5.0,4.0,3.0,3.0,23.26,1.0,0,no
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,2.0,0,4.0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,0,no
0.24,17.0,13.48,9534.06,6.0,52.46,7.0,0.07,2,39.0,3,46.0,132.0,529.67,80.0,52.0,14.0,27.0,707.2,9.0,0,no
0.07,7.0,8.5,1857.35,1.0,25.71,3.0,0.12,0,15.0,0,17.0,49.0,103.19,32.0,17.0,11.0,11.0,218.51,4.0,0,no
0.28,29.0,23.57,19498.0,1.0,35.09,7.0,0.04,2,43.0,0,48.0,160.0,1083.22,94.0,66.0,15.0,21.0,827.19,15.0,1,no
0.04,3.0,10.0,1348.86,1.0,13.49,2.0,0.1,1,7.0,1,13.0,33.0,74.94,19.0,14.0,10.0,7.0,134.89,2.0,2,no
0.09,5.0,11.45,2953.47,1.0,22.51,3.0,0.09,3,24.0,0,30.0,57.0,164.08,36.0,21.0,12.0,11.0,257.83,3.0,1,no
0.02,3.0,7.0,451.71,1.0,9.22,2.0,0.14,1,7.0,0,11.0,18.0,25.09,11.0,7.0,8.0,4.0,64.53,2.0,1,no
0.04,3.0,8.25,911.18,1.0,13.39,2.0,0.12,1,9.0,1,13.0,26.0,50.62,14.0,12.0,11.0,8.0,110.45,2.0,0,no
0.07,5.0,7.27,1501.37,1.0,28.39,4.0,0.14,2,19.0,6,29.0,47.0,83.41,31.0,16.0,10.0,11.0,206.44,4.0,0,no
0.2,9.0,13.28,7897.06,1.0,44.76,5.0,0.08,9,44.0,3,60.0,115.0,438.73,68.0,47.0,13.0,23.0,594.54,5.0,0,no
0.02,3.0,3.0,161.32,1.0,17.92,1.0,0.33,0,3.0,0,5.0,15.0,8.96,9.0,6.0,6.0,6.0,53.77,2.0,0,no
0.19,5.0,10.48,5968.63,1.0,54.38,3.0,0.1,7,36.0,0,47.0,115.0,331.59,71.0,44.0,10.0,21.0,569.73,3.0,0,no
0.13,7.0,8.89,3589.49,1.0,45.43,4.0,0.11,5,27.0,0,38.0,84.0,199.42,52.0,32.0,10.0,18.0,403.82,4.0,0,no
0.19,7.0,11.25,6514.11,1.0,51.47,4.0,0.09,5,36.0,0,46.0,112.0,361.89,67.0,45.0,12.0,24.0,579.03,4.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,2.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.01,1.0,1.75,77.66,1.0,25.36,1.0,0.57,0,6.0,0,8.0,14.0,4.31,7.0,7.0,3.0,6.0,44.38,1.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.07,7.0,10.64,2194.53,3.0,19.4,3.0,0.09,2,15.0,1,20.0,45.0,121.92,27.0,18.0,13.0,11.0,206.32,4.0,0,no
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,2.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,no
0.01,1.0,4.0,164.84,1.0,10.3,1.0,0.25,2,3.0,2,9.0,13.0,9.16,9.0,4.0,6.0,3.0,41.21,1.0,0,no
0.01,1.0,4.0,164.84,1.0,10.3,1.0,0.25,2,3.0,2,9.0,13.0,9.16,9.0,4.0,6.0,3.0,41.21,1.0,0,no
0.2,13.0,20.29,11973.53,3.0,29.07,7.0,0.05,8,42.0,1,54.0,118.0,665.2,72.0,46.0,15.0,17.0,590.0,7.0,1,no
0.01,1.0,1.5,37.9,1.0,16.84,1.0,0.67,0,4.0,0,6.0,9.0,2.11,5.0,4.0,3.0,4.0,25.27,1.0,0,no
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,2.0,0,4.0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,0,no
0.45,11.0,21.79,29104.02,1.0,61.3,6.0,0.05,20,71.0,0,94.0,230.0,1616.89,138.0,92.0,18.0,38.0,1335.69,6.0,1,no
0.53,15.0,28.75,45888.62,1.0,55.52,8.0,0.03,16,89.0,2,109.0,296.0,2549.37,181.0,115.0,14.0,28.0,1596.13,8.0,0,no
0.08,7.0,8.94,2214.33,3.0,27.72,2.0,0.11,0,13.0,0,16.0,51.0,123.02,29.0,22.0,13.0,16.0,247.76,4.0,1,no
0.01,1.0,2.5,38.77,1.0,6.2,1.0,0.4,0,0.0,0,1.0,6.0,2.15,5.0,1.0,5.0,1.0,15.51,1.0,0,no
0.22,19.0,19.41,12771.12,1.0,33.89,6.0,0.05,10,37.0,2,55.0,122.0,709.51,75.0,47.0,19.0,23.0,657.86,10.0,4,no
0.76,59.0,29.64,67305.16,16.0,76.61,27.0,0.03,10,115.0,20,149.0,391.0,3739.18,255.0,136.0,17.0,39.0,2270.68,30.0,2,yes
0.86,41.0,27.7,71663.17,9.0,93.36,12.0,0.04,20,98.0,7,133.0,408.0,3981.29,239.0,169.0,20.0,61.0,2586.66,21.0,6,yes
0.65,27.0,22.0,42927.97,6.0,88.69,11.0,0.05,18,104.0,4,130.0,336.0,2384.89,204.0,132.0,14.0,42.0,1951.27,14.0,2,yes
0.69,35.0,22.43,46254.62,16.0,91.92,12.0,0.04,9,107.0,2,120.0,352.0,2569.7,211.0,141.0,14.0,44.0,2062.01,18.0,0,yes
11.27,361.0,81.47,2147483.64,125.0,415.06,143.0,0.01,121,1107.0,39,1275.0,3982.0,153047.01,2469.0,1513.0,35.0,325.0,33814.56,180.0,6,yes
0.64,17.0,27.83,53316.81,4.0,68.86,7.0,0.04,19,84.0,0,107.0,317.0,2962.05,189.0,128.0,20.0,46.0,1916.07,9.0,1,yes
0.58,31.0,31.5,54924.56,14.0,55.35,11.0,0.03,12,87.0,3,105.0,294.0,3051.36,174.0,120.0,21.0,40.0,1743.64,16.0,1,yes
3.23,171.0,53.77,521538.55,35.0,180.39,46.0,0.02,56,401.0,44,517.0,1340.0,28974.36,798.0,542.0,25.0,126.0,9699.46,86.0,6,yes
0.46,27.0,18.89,26351.11,1.0,73.84,10.0,0.05,15,80.0,4,102.0,254.0,1463.95,161.0,93.0,13.0,32.0,1394.93,14.0,0,yes
0.57,41.0,27.73,47132.77,8.0,61.3,10.0,0.04,15,79.0,4,102.0,294.0,2618.49,180.0,114.0,18.0,37.0,1699.72,21.0,2,yes
0.39,13.0,16.19,19044.9,3.0,72.68,6.0,0.06,8,61.0,26,97.0,213.0,1058.05,139.0,74.0,14.0,32.0,1176.52,7.0,0,yes
1.24,47.0,41.95,156552.44,18.0,88.94,21.0,0.02,39,195.0,38,275.0,572.0,8697.36,359.0,213.0,26.0,66.0,3731.48,24.0,1,yes
0.47,25.0,20.3,28777.45,6.0,69.82,7.0,0.05,12,68.0,6,89.0,239.0,1598.75,142.0,97.0,18.0,43.0,1417.45,13.0,1,yes
0.52,37.0,25.04,39340.8,9.0,62.74,12.0,0.04,7,71.0,0,80.0,273.0,2185.6,164.0,109.0,17.0,37.0,1571.08,19.0,0,yes
0.35,17.0,20.36,21673.32,5.0,52.3,6.0,0.05,10,56.0,3,76.0,185.0,1204.07,110.0,75.0,19.0,35.0,1064.65,9.0,4,yes
0.23,3.0,9.68,6555.88,8.0,69.96,11.0,0.1,8,36.0,1,148.0,131.0,364.22,238.0,147.0,23.0,49.0,677.26,16.0,0,yes
0.88,51.0,37.11,97968.47,13.0,71.13,21.0,0.03,13,116.0,7,143.0,420.0,5442.69,253.0,167.0,24.0,54.0,2639.87,26.0,5,yes
0.87,43.0,43.8,113783.48,17.0,59.3,18.0,0.02,10,115.0,12,140.0,421.0,6321.3,266.0,155.0,26.0,46.0,2597.54,22.0,1,yes
0.28,9.0,18.0,15345.05,1.0,47.36,5.0,0.06,12,54.0,2,70.0,169.0,852.5,106.0,63.0,12.0,21.0,852.5,5.0,0,yes
0.4,9.0,16.34,19640.39,1.0,73.58,5.0,0.06,9,50.0,4,67.0,213.0,1091.13,120.0,93.0,13.0,37.0,1202.14,5.0,2,yes
0.37,15.0,19.22,21552.6,7.0,58.37,7.0,0.05,10,49.0,2,63.0,194.0,1197.37,115.0,79.0,18.0,37.0,1121.58,8.0,0,yes
0.29,7.0,16.5,14407.88,1.0,52.92,3.0,0.06,10,49.0,0,61.0,159.0,800.44,93.0,66.0,15.0,30.0,873.2,4.0,0,yes
0.2,13.0,18.9,11442.12,7.0,32.03,7.0,0.05,4,38.0,2,61.0,113.0,635.67,107.0,58.0,23.0,27.0,605.4,8.0,0,yes
0.19,17.0,22.17,12702.38,5.0,25.85,5.0,0.05,2,38.0,17,60.0,110.0,705.69,68.0,42.0,19.0,18.0,573.04,9.0,0,yes
0.33,17.0,25.04,24687.6,5.0,39.36,6.0,0.04,10,44.0,1,59.0,184.0,1371.53,120.0,64.0,18.0,23.0,985.79,9.0,0,yes
0.24,13.0,17.28,12590.68,7.0,42.17,5.0,0.06,8,44.0,2,59.0,136.0,699.48,82.0,54.0,16.0,25.0,728.63,7.0,2,yes
0.26,15.0,13.07,10262.41,8.0,60.06,8.0,0.08,6,45.0,4,57.0,160.0,570.13,99.0,61.0,9.0,21.0,785.1,8.0,0,yes
0.18,7.0,13.98,7645.46,1.0,39.13,4.0,0.07,3,44.0,3,56.0,105.0,424.75,64.0,41.0,15.0,22.0,546.99,4.0,0,yes
0.61,23.0,24.0,43816.67,10.0,76.07,12.0,0.04,15,88.0,3,110.0,313.0,2434.26,190.0,123.0,16.0,41.0,1825.69,12.0,0,yes
0.23,7.0,15.29,10402.41,1.0,44.5,3.0,0.07,10,42.0,0,54.0,127.0,577.91,74.0,53.0,15.0,26.0,680.41,4.0,0,yes
1.87,97.0,48.44,271767.2,8.0,115.82,31.0,0.02,26,198.0,29,269.0,852.0,15098.18,506.0,346.0,21.0,75.0,5610.39,47.0,11,yes
0.23,13.0,12.48,8646.86,1.0,55.52,4.0,0.08,9,33.0,6,52.0,133.0,480.38,81.0,52.0,12.0,25.0,692.86,7.0,0,yes
0.16,11.0,13.82,6747.58,4.0,35.35,6.0,0.07,4,42.0,3,51.0,96.0,374.87,61.0,35.0,15.0,19.0,488.4,6.0,0,yes
0.63,21.0,22.42,42594.77,4.0,84.78,8.0,0.04,12,84.0,1,101.0,309.0,2366.38,177.0,132.0,18.0,53.0,1900.27,11.0,0,yes
0.3,5.0,9.22,8203.37,5.0,96.49,5.0,0.11,8,46.0,0,99.0,162.0,455.74,172.0,113.0,16.0,50.0,889.68,9.0,0,yes
1.07,45.0,43.41,139096.88,1.0,73.81,11.0,0.02,29,137.0,23,194.0,504.0,7727.6,317.0,187.0,26.0,56.0,3204.21,23.0,1,yes
0.54,39.0,20.72,33418.04,17.0,77.86,15.0,0.05,8,75.0,7,94.0,279.0,1856.56,178.0,101.0,16.0,39.0,1613.0,20.0,0,yes
0.23,13.0,19.5,13302.8,1.0,34.98,4.0,0.05,2,38.0,1,46.0,133.0,739.04,81.0,52.0,15.0,20.0,682.19,7.0,0,yes
0.13,5.0,10.42,4039.66,1.0,37.2,2.0,0.1,7,24.0,12,46.0,79.0,224.43,47.0,29.0,11.0,13.0,387.64,3.0,0,yes
0.66,37.0,26.09,51561.31,5.0,75.77,16.0,0.04,14,112.0,9,137.0,327.0,2864.52,207.0,120.0,20.0,46.0,1976.52,19.0,0,yes
0.49,15.0,25.75,37849.62,7.0,57.08,7.0,0.04,8,71.0,5,91.0,252.0,2102.76,149.0,103.0,19.0,38.0,1469.89,8.0,2,yes
4.69,173.0,64.05,901039.76,34.0,219.66,61.0,0.02,92,443.0,40,591.0,1886.0,50057.76,1147.0,739.0,26.0,150.0,14068.49,87.0,6,yes
0.24,17.0,13.48,9534.06,6.0,52.46,7.0,0.07,1,39.0,3,45.0,132.0,529.67,80.0,52.0,14.0,27.0,707.2,9.0,0,yes
0.17,5.0,13.72,6934.22,1.0,36.83,3.0,0.07,5,31.0,2,42.0,102.0,385.23,64.0,38.0,13.0,18.0,505.33,3.0,0,yes
0.13,7.0,12.53,4928.64,1.0,31.41,3.0,0.08,9,23.0,5,42.0,78.0,273.81,44.0,34.0,14.0,19.0,393.46,4.0,1,yes
0.7,11.0,37.8,79136.2,5.0,55.38,5.0,0.03,22,91.0,4,122.0,353.0,4396.46,209.0,144.0,21.0,40.0,2093.55,6.0,0,yes
0.37,15.0,17.14,18877.98,1.0,64.26,6.0,0.06,11,58.0,8,80.0,203.0,1048.78,132.0,71.0,14.0,29.0,1101.53,8.0,0,yes
0.34,19.0,29.4,29880.26,4.0,34.57,7.0,0.03,9,60.0,3,76.0,184.0,1660.01,114.0,70.0,21.0,25.0,1016.34,10.0,0,yes
0.37,23.0,23.23,26081.23,5.0,48.35,6.0,0.04,6,63.0,0,72.0,200.0,1448.96,120.0,80.0,18.0,31.0,1122.94,12.0,0,yes
0.18,9.0,11.07,6070.35,1.0,49.5,2.0,0.09,5,26.0,0,36.0,103.0,337.24,57.0,46.0,13.0,27.0,548.16,5.0,1,yes
0.75,27.0,25.05,56608.76,6.0,90.25,10.0,0.04,21,105.0,14,143.0,364.0,3144.93,219.0,145.0,19.0,55.0,2260.24,14.0,1,yes
0.32,21.0,20.34,19547.56,1.0,47.25,9.0,0.05,6,57.0,4,70.0,175.0,1085.98,108.0,67.0,17.0,28.0,961.07,11.0,0,yes
0.13,9.0,10.08,3913.31,1.0,38.55,4.0,0.1,3,30.0,0,35.0,77.0,217.41,46.0,31.0,13.0,20.0,388.42,5.0,0,yes
0.72,33.0,22.27,48102.42,5.0,96.95,11.0,0.04,11,86.0,5,104.0,356.0,2672.36,214.0,142.0,16.0,51.0,2159.53,17.0,0,yes
0.13,11.0,16.29,6572.12,6.0,24.78,6.0,0.06,4,27.0,1,34.0,80.0,365.12,56.0,24.0,19.0,14.0,403.55,6.0,0,yes
0.48,19.0,24.75,35957.39,8.0,58.7,9.0,0.04,16,72.0,12,102.0,244.0,1997.63,154.0,90.0,22.0,40.0,1452.82,10.0,0,yes
0.14,11.0,12.89,5333.78,1.0,32.08,3.0,0.08,3,28.0,0,33.0,82.0,296.32,47.0,35.0,14.0,19.0,413.64,6.0,0,yes
0.29,9.0,16.57,14471.13,1.0,52.73,4.0,0.06,10,50.0,1,63.0,160.0,803.95,89.0,71.0,14.0,30.0,873.51,5.0,0,yes
0.31,13.0,16.19,14842.5,1.0,56.64,4.0,0.06,9,49.0,1,61.0,166.0,824.58,92.0,74.0,14.0,32.0,916.91,7.0,0,yes
0.25,7.0,16.39,12372.37,1.0,46.06,3.0,0.06,10,44.0,1,58.0,140.0,687.35,81.0,59.0,15.0,27.0,754.92,4.0,0,yes
0.52,27.0,20.44,31864.67,8.0,76.27,12.0,0.05,15,85.0,9,113.0,265.0,1770.26,164.0,101.0,17.0,42.0,1558.9,14.0,0,yes
0.89,63.0,24.66,66039.69,16.0,108.56,10.0,0.04,16,118.0,1,139.0,426.0,3668.87,249.0,177.0,17.0,61.0,2677.58,32.0,1,yes
0.24,7.0,17.0,12158.15,1.0,42.07,3.0,0.06,11,42.0,0,55.0,131.0,675.45,77.0,54.0,17.0,27.0,715.19,4.0,0,yes
1.44,9.0,41.37,178095.18,1.0,104.08,3.0,0.02,41,164.0,3,210.0,687.0,9894.18,395.0,292.0,17.0,60.0,4305.28,5.0,0,yes
0.29,7.0,19.85,17450.87,1.0,44.28,4.0,0.05,16,53.0,1,72.0,162.0,969.49,95.0,67.0,16.0,27.0,879.05,4.0,0,yes
0.06,1.0,5.23,919.01,1.0,33.59,1.0,0.19,7,13.0,2,24.0,40.0,51.06,23.0,17.0,8.0,13.0,175.69,1.0,0,yes
0.68,5.0,31.2,63959.88,1.0,65.71,2.0,0.03,23,87.0,1,118.0,353.0,3553.33,197.0,156.0,16.0,40.0,2050.0,3.0,0,yes
1.29,53.0,30.14,116627.07,7.0,128.36,16.0,0.03,30,168.0,21,227.0,596.0,6479.28,385.0,211.0,20.0,70.0,3869.14,27.0,4,yes
0.39,17.0,23.33,27040.55,1.0,49.67,4.0,0.04,4,36.0,2,45.0,197.0,1502.25,106.0,91.0,20.0,39.0,1158.88,9.0,1,yes
0.74,37.0,24.75,54614.17,11.0,89.13,15.0,0.04,10,93.0,2,112.0,348.0,3034.12,197.0,151.0,20.0,61.0,2206.27,19.0,5,yes
0.11,3.0,11.12,3635.21,1.0,29.41,2.0,0.09,7,22.0,12,44.0,66.0,201.96,39.0,27.0,14.0,17.0,326.98,2.0,0,yes
0.13,5.0,8.25,3139.55,1.0,46.13,3.0,0.12,8,24.0,4,43.0,83.0,174.42,50.0,33.0,8.0,16.0,380.55,3.0,0,yes
0.19,11.0,22.5,12692.8,5.0,25.07,5.0,0.04,9,32.0,0,43.0,106.0,705.16,61.0,45.0,20.0,20.0,564.12,6.0,0,yes
0.14,13.0,13.29,5557.93,1.0,31.49,4.0,0.08,3,34.0,0,39.0,89.0,308.77,58.0,31.0,12.0,14.0,418.34,7.0,0,yes
0.32,19.0,21.54,20441.03,5.0,44.06,6.0,0.05,2,50.0,4,58.0,176.0,1135.61,106.0,70.0,16.0,26.0,949.05,10.0,0,yes
0.16,15.0,11.65,5543.16,1.0,40.86,4.0,0.09,7,24.0,4,37.0,99.0,307.95,63.0,36.0,11.0,17.0,475.93,8.0,0,yes
0.04,3.0,10.0,1320.0,1.0,13.2,2.0,0.1,3,12.0,1,18.0,33.0,73.33,21.0,12.0,10.0,6.0,132.0,2.0,0,yes
0.21,7.0,16.67,10304.47,1.0,37.1,4.0,0.06,5,39.0,2,49.0,126.0,572.47,76.0,50.0,12.0,18.0,618.27,4.0,0,yes
0.24,11.0,16.25,11585.77,1.0,43.88,6.0,0.06,7,52.0,3,65.0,139.0,643.65,84.0,55.0,13.0,22.0,712.97,6.0,1,yes
0.15,11.0,16.94,7559.96,1.0,26.34,6.0,0.06,2,27.0,1,32.0,87.0,420.0,55.0,32.0,18.0,17.0,446.25,6.0,0,yes
0.02,3.0,3.0,222.69,1.0,24.74,1.0,0.33,0,4.0,0,15.0,19.0,12.37,24.0,22.0,8.0,18.0,74.23,2.0,0,yes
0.37,19.0,17.83,20023.99,6.0,63.0,6.0,0.06,11,66.0,7,88.0,198.0,1112.44,120.0,78.0,16.0,35.0,1123.14,10.0,0,yes
0.12,1.0,9.17,3250.8,1.0,38.69,1.0,0.11,7,20.0,0,29.0,73.0,180.6,43.0,30.0,11.0,18.0,354.63,1.0,0,yes
0.05,5.0,5.73,816.84,1.0,24.9,2.0,0.17,0,12.0,0,14.0,33.0,45.38,19.0,14.0,9.0,11.0,142.62,3.0,0,yes
0.1,3.0,9.42,2900.15,1.0,32.65,2.0,0.11,0,12.0,0,14.0,61.0,161.12,32.0,29.0,13.0,20.0,307.71,2.0,0,yes
0.06,5.0,6.54,1242.24,1.0,29.06,3.0,0.15,2,10.0,0,14.0,42.0,69.01,25.0,17.0,10.0,13.0,189.99,3.0,0,yes
0.38,13.0,22.77,25882.81,1.0,49.93,7.0,0.04,11,62.0,4,81.0,207.0,1437.93,132.0,75.0,17.0,28.0,1136.81,7.0,0,yes
0.04,3.0,4.73,622.51,1.0,27.86,1.0,0.21,1,10.0,0,13.0,31.0,34.58,18.0,13.0,8.0,11.0,131.69,2.0,0,yes
0.11,3.0,10.5,3610.66,1.0,32.75,2.0,0.1,5,26.0,5,37.0,75.0,200.59,24.0,51.0,7.0,17.0,343.87,2.0,0,yes
0.04,3.0,4.2,463.52,1.0,26.28,1.0,0.24,1,8.0,0,12.0,27.0,25.75,15.0,12.0,7.0,10.0,110.36,2.0,0,yes
