NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,NUM_36,CAT_00,CAT_01,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,target
0.7171,0.02525,0.5638,0.1533,0.2269,0.2522,0.7482,0.0295,0.6057,0.1793,0.2572,0.2826,0.3859,3.671,22.93,8.329,4.658,17.74,13.75,28.97,1142000.0,3493000.0,0.1238,692500.0,2979000.0,25670.0,104700.0,665.7,0.1333,665.8,2545.0,4.115,95.97,21.85,30.48,99.18,6.183,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04286,0.4651,0.03717,0.005688,0.4787,0.9438,0.09567,0.4915,0.07967,0.016,0.5013,0.9924,0.4224,3.926,13.95,6.331,2.404,17.03,23.23,36.9,500500.0,632000.0,0.07735,168200.0,1282000.0,0.0,750.9,16.97,0.1333,9.233,358.2,3.825,90.03,20.85,23.23,95.23,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1103,0.03274,0.09243,0.01787,0.8328,0.8656,0.2094,0.04698,0.2016,0.04782,0.91,0.9563,0.7356,4.529,39.8,11.31,6.776,24.83,18.98,57.27,1224000.0,3967000.0,0.1567,520800.0,2039000.0,30580.0,750.9,235.9,0.1333,9.233,698.7,4.886,169.0,29.72,32.7,172.5,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.0475,0.5648,0.04192,0.005585,0.3695,0.9343,0.07503,0.5936,0.06502,0.0105,0.3897,0.9813,0.3625,3.688,12.18,5.772,2.085,32.88,21.62,32.92,410900.0,598500.0,0.06859,140600.0,1065000.0,0.0,955.7,21.68,0.1333,20.42,528.1,5.671,178.0,38.55,36.1,179.5,0.7167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1061,0.5669,0.07281,0.0333399999999999,0.3043,0.8712,0.1904,0.6257,0.1118,0.08692,0.3251,0.9508,0.3629,4.157,9.833,5.882999999999999,1.726,33.1,22.4,24.38,827800.0,1257000.0,0.07535,306600.0,1669000.0,0.0,750.9,56.25,0.1333,20.58,512.2,9.458,185.0,42.56,48.92,189.4,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01644,0.9761,0.0145,0.001938,0.004458,0.9806,0.04783,0.992,0.04283,0.006167,0.005,0.9967,0.01933,0.09444,0.3333,0.1222,0.02778,9.963,1.133,1.467,10550.0,37290.0,0.001611,8209.0,44610.0,0.0,750.9,4.417,0.1333,9.65,237.5,4.1560000000000015,34.48,14.12,21.23,44.28,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1143,0.2246,0.06175,0.05251,0.6091,0.8338,0.2158,0.2707,0.1146,0.1838,0.6903,0.961,0.516,3.347,28.12,7.978,4.631,24.28,19.47,45.68,357200.0,1437000.0,0.09441,330800.0,894700.0,19680.0,955.7,80.52,0.1333,20.4,519.4,4.175,175.0,28.46,20.7,178.6,0.7167,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.03471,0.5469,0.03115,0.003562,0.4042,0.9511,0.07615,0.5741,0.06815,0.008,0.4207,0.9948,0.3585,3.189,12.83,5.343999999999999,2.156,20.22,18.02,30.8,451500.0,547300.0,0.06583,118400.0,1100000.0,0.0,750.9,14.22,0.1333,9.233,317.9,3.406,138.1,23.62,16.38,144.3,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.01843,0.9777,0.01423,0.004208,0.0003333,0.9781,0.03917,0.996,0.03083,0.01033,0.0003333,0.9963,0.01085,0.075,0.0,0.075,0.0,9.875,0.9,0.9,8329.0,71870.0,0.0009042,3004.0,68950.0,0.0,10790.0,4.183,0.1333,14.13,242.7,3.449,25.38,13.32,12.53,35.68,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04468,0.5635,0.03909,0.0055829999999999,0.3733,0.9368,0.09165,0.5908,0.08015,0.0115,0.3959,0.979,0.3549,3.353,11.82,5.325,1.972,47.55,19.67,31.48,389500.0,539400.0,0.0644,119200.0,1067000.0,0.0,750.9,13.48,0.1333,9.417,413.0,4.936,427.5,52.48,22.87,431.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08333,1
0.07586,0.2973,0.06916,0.006704,0.6055,0.9028,0.1886,0.3393,0.1814,0.01465,0.6426,0.9819,0.67,8.276,10.75,10.19,1.918,16.92,50.68,61.43,824700.0,2018000.0,0.1153,186000.0,1561000.0,0.0,955.7,49.58,0.1333,20.58,398.6,3.172,89.07,20.09,17.82,92.42,0.7333,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.1583,0.1598,0.08892,0.0694299999999999,0.6303,0.7902,0.2259,0.1948,0.1272,0.1325,0.7419,0.9367,0.6056,3.685,27.63,8.197000000000001,4.513,27.1,21.43,49.07,420800.0,1309000.0,0.1052,470600.0,823400.0,149700.0,750.9,120.2,0.1333,9.267,866.8,10.84,115.4,37.95,80.8,161.6,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.02937,0.9591,0.02522,0.004158,0.001777,0.9609,0.07253,0.9911,0.06168,0.01085,0.00205,0.993,0.01322,0.09722,0.06667,0.1097,0.0125,28.47,1.117,1.133,12600.0,74700.0,0.001283,3789.0,58320.0,0.0,921.6,10.97,0.1333,11.08,460.5,7.0070000000000014,161.4,35.47,40.95,176.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02461,0.9674,0.0214,0.003208,0.002938,0.9703,0.04582,0.9882,0.03733,0.0105,0.0035,0.9912,0.01515,0.1056,0.2,0.1431,0.0375,14.73,1.15,1.25,12510.0,39920.0,0.001526,4318.0,25170.0,0.0,750.9,5.45,0.1333,9.217,373.3,5.9060000000000015,41.92,20.63,36.55,77.05,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04115,6.674,0.03592,0.005231,0.3637,7.037999999999999,0.1058,49.35,0.08965,0.01617,0.3775,49.73,0.3582,3.533,10.57,5.375,1.842,16.67,20.9,31.42,459600.0,579200.0,0.06608,136200.0,1288000.0,0.0,836.3,18.9,0.1333,11.57,372.0,3.3080000000000003,91.53,19.97,16.17,97.53,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05383,0.3408,0.0496,0.004229,0.5868,0.9276,0.1101,0.3742,0.09962,0.0105,0.6135,0.9877,0.6808,7.207999999999998,17.9,10.14,2.9360000000000004,14.55,47.17,65.07,562800.0,1178000.0,0.1085,153700.0,931700.0,0.0,750.9,34.57,0.1333,9.217,273.7,2.06,90.32,16.61,8.3,94.83,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.0177699999999999,0.9145,0.01545,0.002312,0.06007,0.9746,0.03633,0.9307,0.03217,0.004167,0.0626299999999999,0.9932,0.1008,1.213,1.5830000000000002,1.479,0.2667,15.17,7.183,8.717,138900.0,159500.0,0.01804,21160.0,167900.0,0.0,750.9,4.683,0.1333,9.267,237.5,1.979,96.08,17.14,7.882999999999999,99.47,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1284,0.1492,0.116,0.0124,0.6976,0.8468,0.3668,0.1776,0.35,0.02317,0.7727,0.9503,0.7654,6.6,28.82,11.44,4.837,16.35,39.52,67.95,818600.0,1728000.0,0.1336,334300.0,14890000.0,0.0,21130.0,28.28,0.1333,23.68,1261.0,3.389,89.8,19.73,16.38,94.77,0.4833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.03463,0.5638,0.03005,0.0045829999999999,0.3886,0.9524,0.06568,0.5903,0.05602,0.009667,0.4021,0.9898,0.3582,3.364,11.92,5.327999999999999,1.964,16.64,20.3,31.7,397200.0,541700.0,0.06451,121500.0,1050000.0,0.0,750.9,13.73,0.1333,9.217,341.5,2.968,90.95,19.61,14.47,93.6,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3534,0.1011,0.3417,0.01167,0.4565,0.5576,0.4664,0.143,0.4544,0.01833,0.605,0.748,0.5935,7.6,14.03,10.17,2.574,92.04,36.15,50.18,681600.0,2358000.0,0.1229,200200.0,1193000.0,971300.0,750.9,71.32,0.1333,10.1,1844.0,27.66,675.2,119.7,192.6,702.9,0.5,0.0,0.1667,0.1667,0.0,0.0,0.0,0.08333,0
0.8573,0.02483,0.72,0.1373,0.0796,0.1044,0.8979,0.03153,0.7576,0.1587,0.09705,0.1266,0.3394,3.772,13.35,7.186,3.414,26.27,13.87,27.22,432800.0,4398000.0,0.09697,803700.0,2452000.0,195300.0,200900.0,566.2,0.1333,663.9,2512.0,12.41,98.65,38.68,98.65,197.3,9.533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08181,0.00995,0.06752,0.0143,0.8849,0.8949,0.1602,0.01402,0.1419,0.03767,0.9569,0.9709,0.8149,4.683,40.93,11.78,7.0920000000000005,23.97,20.48,61.42,1323000.0,2560000.0,0.1673,592300.0,2077000.0,26210.0,750.9,142.1,0.1333,9.217,586.7,4.496,168.7,28.47,30.23,172.5,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.03908,0.5973,0.03335,0.005727,0.3493,0.9467,0.1071,0.6251,0.08782,0.01932,0.3638,0.9889,0.3506,3.462,10.65,5.24,1.778,18.26,20.6,31.0,446400.0,525600.0,0.06291,118000.0,1158000.0,0.0,750.9,14.2,0.1333,9.217,349.8,3.669,95.33,21.93,23.2,98.23,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02265,0.9671,0.01948,0.003167,0.0003125,0.9674,0.05117,0.9937,0.04383,0.007333,0.0003333,0.9941,0.01083,0.07639,0.0,0.07639,0.0,27.38,0.9,0.9,8431.0,32720.0,0.0009027999999999,3004.0,22460.0,0.0,750.9,6.367000000000001,0.1333,9.233,400.7,4.735,174.9,32.12,36.55,177.0,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03871,0.5524,0.03345,0.0052689999999999,0.3958,0.9482,0.07697,0.5792,0.06282,0.01415,0.413,0.9923,0.3792,3.388,13.33,5.642,2.254,19.44,19.98,33.32,406000.0,555600.0,0.06858,148300.0,1116000.0,0.0,750.9,14.75,0.1333,9.217,334.0,3.281,121.2,22.72,15.17,127.8,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1226,0.4920000000000001,0.07354,0.0491,0.3611,0.8531,0.2729,0.5744,0.1338,0.1391,0.4116,0.986,0.3516,4.225,12.43,6.392,2.167,34.57,17.82,30.2,755900.0,1183000.0,0.07971,305200.0,2551000.0,0.0,3345.0,45.4,0.9333,20.65,551.0,12.82,191.1,47.39,81.7,196.7,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07211,0.2559,0.06766,0.004458,0.6505,0.9065,0.1484,0.2852,0.1438,0.009833,0.6934,0.9777,0.7001,8.232999999999999,11.92,10.27,2.0380000000000003,17.64,49.38,61.3,789700.0,1984000.0,0.1213,190000.0,1443000.0,0.0,955.7,59.72,0.1333,20.42,366.4,4.186,96.07,21.82,28.08,98.22,0.7167,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.1255,0.465,0.08749,0.03798,0.3813,0.8463,0.3287,0.5402,0.1423,0.2106,0.4339,0.974,0.3799,4.925,12.35,7.072,2.147,37.63,29.62,31.2,679400.0,1583000.0,0.0834299999999999,244900.0,2981000.0,0.0,1161.0,72.5,0.9333,16.42,542.8,14.23,191.4,51.86,79.92,200.8,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04369,0.5352,0.03862,0.005063,0.4055,0.9406,0.1031,0.5593,0.08832,0.0148199999999999,0.4245,0.983,0.3935,3.986,11.28,5.919,1.933,25.76,24.15,35.43,418600.0,591000.0,0.06931,127400.0,1151000.0,0.0,750.9,18.75,0.1333,9.283,367.4,3.961,89.32,29.72,20.07,96.48,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04109,0.9365,0.03609,0.005,0.007979,0.9445,0.1372,0.9791,0.1197,0.0175,0.009333,0.9871,0.025,0.1375,0.45,0.2069,0.06944,37.02,1.517,1.967,13960.0,120300.0,0.002472,20820.0,56440.0,0.0,955.7,9.717,0.1333,20.47,577.9,13.3,191.8,50.32,66.57,199.8,0.7167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02134,0.964,0.01832,0.003021,0.0106,0.9746,0.04468,0.982,0.03852,0.006167,0.01102,0.9929,0.02483,0.08472,0.4,0.1181,0.03333,11.77,1.017,1.4169999999999998,16130.0,31970.0,0.002069,26490.0,229200.0,0.0,750.9,3.933,0.1333,9.233,362.4,4.204,34.12,15.97,16.05,46.85,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1161,0.2145,0.06159,0.05446,0.6199,0.8344,0.2161,0.2546,0.1493,0.1688,0.7108,0.9654,0.5521,3.212,27.82,7.794,4.582,21.41,19.17,46.98,364200.0,1552000.0,0.09512,321500.0,905900.0,16400.0,750.9,88.82,0.1333,9.267,510.9,4.296,137.0,25.71,20.57,140.4,0.1833,0.0,0.08333,0.1667,0.0,0.0,0.0,0.0,1
0.07022,0.3204,0.06632,0.003896,0.5887,0.9091,0.1653,0.3578,0.1588,0.0075,0.6251,0.9811,0.6769,8.5,9.717,10.15,1.6469999999999998,15.09,51.08,60.8,837800.0,2013000.0,0.1169,153700.0,1727000.0,0.0,750.9,57.78,0.1333,9.467,357.1,2.815,90.0,17.91,13.9,93.05,0.2,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.03555,0.695,0.03146,0.004085,0.2604,0.9553,0.07017,0.722,0.06217,0.009333,0.2702,0.9922,0.3134,3.239,9.1,4.722,1.483,9.474,18.5,27.6,395300.0,544600.0,0.05745,116200.0,1103000.0,0.0,750.9,14.52,0.1333,9.333,345.9,3.224,36.73,12.7,13.27,50.0,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03737,0.5518,0.03254,0.004831,0.4001,0.952,0.07865,0.5809,0.06615,0.01348,0.4148,0.9948,0.384,3.467,13.02,5.55,2.083,13.17,20.85,33.87,423900.0,550000.0,0.0673899999999999,141900.0,1093000.0,0.0,750.9,14.73,0.1333,9.217,333.9,3.229,43.97,16.4,15.78,54.4,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5169,0.3179,0.3711,0.1458,0.1477,0.4657,0.6315,0.3725,0.4336,0.2796,0.1817,0.5542,0.05445,0.7583,7.683,2.256,1.497,30.39,2.283,8.067,219300.0,2157000.0,0.02284,545300.0,6392000.0,434900.0,183700.0,308.4,0.1333,376.4,2277.0,17.06,187.1,47.45,187.1,374.2,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01438,0.9819,0.01246,0.001917,0.0002292,0.9821,0.02952,0.9975,0.0275,0.004667,0.0003333,0.9978,0.01067,0.07639,0.0166699999999999,0.07778,0.001389,10.36,0.9167,0.9333,9318.0,23040.0,0.0008889,3072.0,21960.0,0.0,750.9,3.617,0.1333,9.217,239.4,2.182,36.08,12.54,8.767000000000001,36.77,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08384,0.1352,0.06975,0.01409,0.7576,0.8928,0.3054,0.1677,0.2255,0.07993,0.813,0.978,0.5726,3.115,26.13,7.876,4.761,26.1,18.25,29.48,346700.0,2599000.0,0.1227,2336000.0,892400.0,0.0,2048.0,22.33,0.1333,13.6,953.2,6.029,147.3,32.13,36.92,153.6,0.3333,0.0,0.08333,0.0,0.0,0.0,0.0,0.0,1
0.5433,0.1871,0.4276,0.1156,0.1839,0.371,0.6323,0.2425,0.528,0.1502,0.246,0.4885,0.3154,3.658,9.583,5.763,2.104,18.82,16.38,25.97,524700.0,3143000.0,0.0765,397300.0,5923000.0,8158.0,223100.0,365.4,0.1333,509.1,2268.0,4.806,105.9,23.63,23.98,110.1,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5702,0.1219,0.475,0.0952,0.2777,0.3995,0.6079,0.1498,0.5101,0.1221,0.3389,0.4887,0.3986,3.837,16.12,8.124,4.2860000000000005,24.48,13.4,29.52,753800.0,5483000.0,0.1131,627700.0,7005000.0,191600.0,161700.0,571.3,0.1333,447.6,2505.0,9.632,93.67,34.11,93.67,187.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7102,0.004188,0.6061,0.1041,0.1961,0.2003,0.7962,0.005833,0.6822,0.1155,0.2438,0.2494,0.6418,3.929,30.2,10.53,6.596,17.26,17.87,48.07,492000.0,4253000.0,0.143,662600.0,1868000.0,16370.0,197500.0,538.3,0.1333,594.2,2386.0,3.414,102.3,20.67,20.32,105.4,13.58,0.625,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.03894,0.4289,0.03446,0.004479,0.5183,0.9471,0.08002,0.4532,0.06902,0.011,0.5358,0.9891,0.4667,4.1530000000000005,16.6,6.912999999999999,2.76,16.02,24.73,41.33,439900.0,651700.0,0.0821,172100.0,1167000.0,0.0,750.9,19.33,0.1333,9.217,315.5,3.711,94.23,19.73,22.43,102.6,0.1833,0.0,0.0,0.08333,0.0,0.0,0.0,0.0,1
0.5588,0.1942,0.4598,0.099,0.2136,0.4077,0.7611,0.2432,0.5256,0.2355,0.2547,0.4947,0.2965,3.278,23.72,8.074,4.796,18.19,13.25,23.75,896900.0,3873000.0,0.1109,1818000.0,12100000.0,0.0,173000.0,383.4,0.1333,512.9,2822.0,3.819,97.43,22.01,24.12,101.5,6.067,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1266,0.1424,0.0732,0.05339,0.6763,0.8187,0.2549,0.182,0.1059,0.1935,0.7912,0.9732,0.6088,3.269,31.87,8.561,5.292000000000002,24.53,19.28,51.15,367200.0,1711000.0,0.1055,383800.0,952300.0,24590.0,750.9,93.65,0.1333,9.283,533.2,7.135,145.5,31.67,37.48,158.8,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.0355399999999999,0.62,0.03056,0.004979,0.3332,0.9532,0.07218,0.6465,0.06268,0.009833,0.3434,0.9899,0.3302,3.294,10.97,5.09,1.796,15.41,18.42,28.7,435400.0,515700.0,0.06192,107200.0,1139000.0,0.0,750.9,13.22,0.1333,9.233,343.8,3.168,87.82,18.57,16.25,91.68,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0487,0.655,0.03833,0.01037,0.2867,0.9417,0.08363,0.6867,0.0753,0.02198,0.3008,0.9854,0.2912,2.879,8.917,4.4430000000000005,1.564,10.29,16.83,25.75,358100.0,587200.0,0.0545,155100.0,1058000.0,0.0,20870.0,13.98,0.1333,23.67,641.8,4.694,41.13,14.99,14.2,55.33,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5095,0.2569,0.3919,0.1175,0.2057,0.4626,0.6967,0.3439,0.5957,0.2768,0.2546,0.5985,0.2636,3.5860000000000003,18.15,7.706,4.119,18.07,11.9,23.83,1014000.0,4126000.0,0.09972,1943000.0,14870000.0,102.4,162300.0,348.6,0.1333,471.4,2883.0,2.401,92.77,20.47,8.967,95.53,5.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.388,0.2132,0.3675,0.02059,0.3237,0.5369,0.4616,0.2624,0.4449,0.02383,0.4074,0.6698,0.3396,7.608,3.733,8.421,0.8125,80.71,33.3,34.7,667500.0,2899000.0,0.09226,278500.0,1268000.0,1018000.0,955.7,75.52,0.1333,12.7,2142.0,28.54,561.1,109.3,244.2,618.9,0.6167,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0
0.0739799999999999,0.1239,0.06735,0.006625,0.7799,0.9038,0.1041,0.146,0.09632,0.0125,0.8233,0.9693,0.7979,7.307,26.0,11.62,4.308,16.54,45.72,71.72,763400.0,1245000.0,0.134,206600.0,1589000.0,0.0,853.3,33.15,0.1333,9.217,394.4,3.585,86.98,20.13,17.92,91.2,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.03925,0.6292,0.03394,0.005315,0.3214,0.9507,0.09183,0.6534,0.07583,0.016,0.3364,0.9855,0.3463,3.39,10.6,5.1320000000000014,1.742,12.49,19.95,30.55,437200.0,511800.0,0.06217,119600.0,1199000.0,0.0,750.9,14.05,0.1333,9.233,344.6,5.415,51.58,17.9,36.13,87.72,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05286,0.6018,0.05052,0.00234,0.3275,0.9293,0.1639,0.6581,0.1623,0.005683,0.3381,0.9962,0.512,7.367000000000001,4.85,8.106,0.7389,14.56,45.78,50.63,567900.0,2186000.0,0.07996,51780.0,747700.0,0.0,768.0,58.95,0.1333,9.233,269.3,2.035,92.53,16.59,8.55,96.03,0.1833,0.0,0.08333,0.1667,0.0,0.0,0.0,0.0,1
0.06781,0.3482,0.06352,0.00429,0.561,0.9092,0.1448,0.3932,0.1433,0.01332,0.5951,0.9883,0.6388,7.899,10.4,9.667,1.768,18.79,49.13,59.53,708500.0,1994000.0,0.108,146900.0,1303000.0,0.0,750.9,52.55,0.1333,9.35,333.7,3.5380000000000003,113.0,22.32,16.2,122.2,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.07364,0.1468,0.06005,0.01359,0.7606,0.9073,0.2908,0.1777,0.2088,0.08205,0.8109,0.9873,0.6999,2.722,31.43,7.367000000000001,4.644,29.04,15.83,31.45,296500.0,2520000.0,0.1186,2296000.0,687000.0,0.0,750.9,12.1,0.1333,9.4,861.2,6.919,156.4,35.96,46.97,160.0,0.1833,0.0,0.08333,0.0,0.0,0.0,0.0,0.0,1
0.1558,0.4319,0.0607299999999999,0.09506,0.396,0.8279,0.7702,0.5214,0.1594,0.6108,0.4639,0.9853,0.402,3.84,12.58,6.507999999999999,2.668,17.21,18.73,31.13,1151000.0,1998000.0,0.09167,474600.0,4155000.0,0.0,37260.0,14.92,0.1333,16.5,473.3,3.894,92.18,21.1,24.58,96.3,0.2167,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4496,0.004479,0.3733,0.07632,0.4498,0.4543,0.5506,0.009167,0.5089,0.1072,0.5893,0.5984,0.7685,5.507999999999999,35.33,14.06,8.556000000000001,21.57,20.92,56.25,827100.0,8423000.0,0.2065,1344000.0,2572000.0,19110.0,7509.0,470.9,0.1333,45.68,1884.0,7.492000000000001,106.0,29.06,51.12,109.2,1.95,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.01428,0.9817,0.01244,0.001833,0.0,0.9817,0.03318,0.997,0.02935,0.004,0.0,0.997,0.01102,0.07222,0.0,0.07222,0.0,8.921,0.8667,0.8667,9370.0,24930.0,0.0009181,3004.0,22950.0,0.0,750.9,3.683,0.1333,9.233,242.9,2.622,25.77,11.54,10.57,30.42,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03161,0.9464,0.02797,0.003646,0.016,0.9624,0.075,0.9759,0.0655,0.0095,0.01685,0.9919,0.04365,0.2056,1.033,0.2917,0.08611,14.06,2.467,3.5,24030.0,104700.0,0.003638,16930.0,62920.0,0.0,955.7,12.93,0.1333,34.27,532.8,6.674,50.83,20.73,42.08,92.92,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0445,0.6654,0.03898,0.0055229999999999,0.2696,0.935,0.0878,0.7035,0.0776299999999999,0.011,0.2901,0.9902,0.2606,2.631,9.583,4.21,1.579,35.72,14.03,22.47,354500.0,448500.0,0.05196,126800.0,1014000.0,0.0,750.9,15.08,0.1333,9.217,454.6,5.41,240.4,41.13,36.2,241.9,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02598,0.9636,0.02206,0.003917,0.001021,0.9647,0.05882,0.9892,0.05015,0.008667,0.002,0.9912,0.01417,0.09306,0.1,0.1014,0.008333,25.79,1.117,1.217,10560.0,61000.0,0.001181,3891.0,84840.0,0.0,1024.0,6.832999999999998,0.1333,13.63,420.3,5.824,161.7,31.61,40.35,162.7,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05223,0.2364,0.03937,0.01285,0.6986,0.9349,0.2895,0.2826,0.2016,0.08782,0.7198,0.9954,0.6916,0.2,33.5,3.09,2.89,19.3,1.2,33.5,18770.0,2295000.0,0.06162,2272000.0,21180.0,0.0,750.9,4.4,0.1333,9.25,781.4,2.344,124.0,21.64,9.567,128.4,0.1833,0.0,0.08333,0.0,0.0,0.0,0.0,0.0,1
0.02298,0.9614,0.01986,0.003127,0.000375,0.9618,0.07818,0.9945,0.0685,0.009683,0.0005,0.9948,0.0105,0.07917,0.0166699999999999,0.08056,0.001389,44.62,0.95,0.9667,7817.0,39080.0,0.000875,3140.0,22140.0,0.0,750.9,5.3,0.1333,9.317,407.4,4.592,245.6,49.21,36.62,247.3,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6278,0.2139,0.5079,0.12,0.135,0.3489,0.6621,0.2487,0.5456,0.1625,0.1634,0.4121,0.09545,1.412,5.9670000000000005,3.822,2.41,27.62,4.633,8.933,293900.0,4960000.0,0.04268,552400.0,7093000.0,318900.0,171600.0,566.5,0.1333,491.6,2612.0,13.11,142.5,40.72,142.5,285.1,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07639,0.2519,0.0702899999999999,0.006102,0.6484,0.9003,0.1393,0.2845,0.1208,0.01848,0.6848,0.9671,0.7048,8.421,11.47,10.38,1.963,18.74,51.33,62.8,822000.0,1891000.0,0.121,208100.0,1470000.0,0.0,750.9,71.02,0.1333,9.217,407.8,3.726,98.4,22.47,20.73,101.7,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.1285,0.2458,0.06858,0.05989,0.5766,0.8223,0.2519,0.3007,0.114,0.1632,0.6789,0.9796,0.5158,3.642,23.02,7.56,3.918,24.4,21.55,44.57,427600.0,1511000.0,0.09321,273600.0,1235000.0,28950.0,20870.0,88.5,0.1333,23.65,591.7,6.626,160.7,31.02,39.07,164.2,0.4833,0.0,0.08333,0.1667,0.0,0.0,0.0,0.0,0
0.1055,0.3768,0.05311,0.05244,0.4727,0.8495,0.2836,0.4305,0.0725,0.2203,0.5439,0.9744,0.4605,3.876,18.45,6.997000000000001,3.1210000000000004,19.43,22.75,40.83,424700.0,943700.0,0.08259,226900.0,1102000.0,15290.0,750.9,54.03,0.1333,9.45,483.7,3.66,112.4,23.08,17.52,116.2,0.2,0.0,0.0,0.08333,0.0,0.0,0.0,0.0,1
0.3778,0.08939,0.3569,0.0209,0.4528,0.5422,0.4552,0.1128,0.4407,0.058,0.5886,0.7014,0.6574,6.978,14.15,10.05,3.072,84.76,39.93,54.08,890900.0,3309000.0,0.1288,296600.0,2486000.0,929100.0,750.9,141.0,0.1333,12.62,1661.0,29.18,655.1,113.9,194.3,718.4,0.3333,0.0,0.1667,0.1667,0.0,0.0,0.0,0.08333,0
0.03578,0.5373,0.03202,0.003752,0.4168,0.9541,0.0595299999999999,0.5494,0.05452,0.005017,0.4273,0.9767,0.3715,3.492,13.23,5.7170000000000005,2.225,11.06,19.7,32.93,383100.0,548200.0,0.06828,153800.0,1005000.0,0.0,750.9,15.12,0.1333,9.217,309.0,4.347,33.83,15.4,29.92,63.75,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
