NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,CAT_00,CAT_01,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,CAT_07,CAT_08,target
1444.0,140,1648.0,69.0,0.2318,0.3248,0.6923,0.0079,0.6842,1457.0,0.8182,1.8976,1.1139,0.9542,-0.3077,0.0075,0.2253,5996730.0,5996739.0,79.0,19.0,11.0,10188.0,116,1,0,0.0,0,0,0,0,1,0,1
63.0,140,1696.0,69.0,0.0743,0.4199,0.1513,0.0136,0.1783,86.0,0.9682,3.3071,1.3617,2.1818,0.8487,-0.2728,1.0,6245624.0,6245776.0,2028.0,129.0,157.0,188767.0,28,1,0,1.0,0,0,0,0,1,0,1
123.0,157,1658.0,143.0,0.1484,0.4902,0.5294,0.0054,0.6,132.0,1.0,1.8921,0.9542,1.2305,0.4706,0.14,0.2699,785268.0,785285.0,78.0,15.0,17.0,11382.0,129,1,0,1.0,0,0,0,0,1,0,1
625.0,125,1364.0,100.0,0.9164,0.3172,0.1936,0.0044,0.3158,631.0,1.0,2.1038,0.7782,1.4914,0.8065,-0.1451,0.3154,1934306.0,1934337.0,127.0,19.0,31.0,13897.0,99,0,1,1.0,0,0,0,0,1,0,1
625.0,127,1364.0,100.0,0.9164,0.3864,0.1136,0.0073,0.1754,635.0,1.0,2.7324,1.0,1.9445,0.8864,-0.1304,0.9792,1954598.0,1954686.0,540.0,57.0,88.0,60109.0,95,0,1,1.0,0,0,0,0,1,0,1
625.0,134,1364.0,100.0,0.9164,0.3681,0.1068,0.0081,0.1487,636.0,1.0,2.8549,1.0414,2.0128,0.8932,-0.1212,0.9961,1970774.0,1970877.0,716.0,74.0,103.0,80541.0,97,0,1,1.0,0,0,0,0,1,0,1
625.0,135,1364.0,100.0,0.9164,0.399,0.1053,0.0073,0.1471,635.0,1.0,2.7566,1.0,1.9777,0.8947,-0.1147,0.9869,1981388.0,1981483.0,571.0,68.0,95.0,64701.0,98,0,1,1.0,0,0,0,0,1,0,1
625.0,132,1366.0,100.0,0.9151,0.3442,0.0733,0.0081,0.1078,636.0,1.0,3.0342,1.0414,2.1761,0.9267,-0.1428,0.9999,1997356.0,1997506.0,1082.0,102.0,150.0,118721.0,94,0,1,1.0,0,0,0,0,1,0,1
623.0,143,1362.0,100.0,0.9148,0.5317,0.1194,0.0117,0.1616,639.0,1.0,3.0017,1.2041,2.1271,0.8806,-0.0247,1.0,2003323.0,2003457.0,1004.0,99.0,134.0,125338.0,109,0,1,1.0,0,0,0,0,1,0,1
624.0,132,1364.0,100.0,0.915,0.5947,0.1028,0.0081,0.1341,635.0,1.0,2.6785,1.0414,2.0294,0.8972,-0.1232,0.9971,2014210.0,2014317.0,477.0,82.0,107.0,53536.0,96,0,1,1.0,0,0,0,0,1,0,1
620.0,141,1364.0,100.0,0.9091,0.6445,0.1478,0.0125,0.1717,637.0,0.9829,2.842,1.2305,2.0607,0.8522,-0.0101,1.0,2020002.0,2020117.0,695.0,99.0,117.0,88065.0,111,0,1,1.0,0,0,0,0,1,0,1
623.0,133,1364.0,100.0,0.9135,0.2911,0.18,0.0066,0.2903,632.0,1.0,2.5038,0.9542,1.699,0.82,-0.105,0.7281,2030688.0,2030738.0,319.0,31.0,50.0,36546.0,101,0,1,1.0,0,0,0,0,1,0,1
621.0,133,1364.0,100.0,0.9106,0.4886,0.1058,0.0081,0.1209,632.0,0.9905,2.7672,1.0414,2.017,0.8942,-0.1205,0.9964,2036193.0,2036297.0,585.0,91.0,105.0,65860.0,99,0,1,1.0,0,0,0,0,1,0,1
621.0,143,1364.0,100.0,0.9106,0.4944,0.1236,0.0081,0.1642,632.0,0.9889,2.6946,1.0414,1.9494,0.8764,-0.1046,0.9891,2046094.0,2046183.0,495.0,67.0,90.0,56735.0,99,0,1,1.0,0,0,0,0,1,0,1
623.0,133,1364.0,100.0,0.9135,0.3251,0.1111,0.0066,0.1525,632.0,0.9759,2.692,0.9542,1.9085,0.8889,-0.1161,0.9451,2056310.0,2056391.0,492.0,59.0,83.0,55666.0,101,0,1,1.0,0,0,0,0,1,0,1
621.0,141,1364.0,100.0,0.9106,0.5046,0.0736,0.0088,0.0968,633.0,1.0,2.9863,1.0792,2.2122,0.9264,-0.1651,1.0,2076516.0,2076679.0,969.0,124.0,163.0,103558.0,92,0,1,1.0,0,0,0,0,1,0,1
621.0,127,1364.0,100.0,0.9106,0.405,0.0982,0.0081,0.1467,632.0,1.0,2.8651,1.0414,2.0492,0.9018,-0.13,0.998,2086004.0,2086116.0,733.0,75.0,112.0,81625.0,98,0,1,1.0,0,0,0,0,1,0,1
621.0,140,1364.0,100.0,0.9106,0.4155,0.0863,0.0088,0.1121,633.0,0.9858,2.989,1.0792,2.143,0.9137,-0.0254,0.9999,2095554.0,2095693.0,975.0,107.0,141.0,121633.0,108,0,1,1.0,0,0,0,0,1,0,1
620.0,127,1364.0,100.0,0.9091,0.3099,0.1183,0.0081,0.1964,631.0,1.0,2.8488,1.0414,1.9685,0.8817,-0.1386,0.9919,2104786.0,2104879.0,706.0,56.0,93.0,77840.0,96,0,1,1.0,0,0,0,0,1,0,1
619.0,126,1364.0,100.0,0.9076,0.4194,0.0759,0.0081,0.0974,630.0,0.9931,2.9666,1.0414,2.1614,0.9241,-0.168,0.9998,2113679.0,2113824.0,926.0,113.0,146.0,98616.0,92,0,1,1.0,0,0,0,0,1,0,1
619.0,134,1366.0,100.0,0.9063,0.4603,0.1,0.0081,0.1222,630.0,1.0,2.8149,1.0414,2.0414,0.9,-0.1492,0.9977,2122174.0,2122284.0,653.0,90.0,110.0,71112.0,95,0,1,1.0,0,0,0,0,1,0,1
617.0,127,1364.0,100.0,0.9047,0.3333,0.2308,0.0044,0.24,623.0,1.0,2.017,0.7782,1.415,0.7692,-0.103,0.2739,2163461.0,2163487.0,104.0,25.0,26.0,11941.0,106,0,1,1.0,0,0,0,0,1,0,1
618.0,125,1366.0,100.0,0.9048,0.3182,0.3182,0.0051,0.4375,625.0,0.9565,2.0212,0.8451,1.3424,0.6818,-0.1001,0.2712,2172852.0,2172874.0,105.0,16.0,23.0,12094.0,106,0,1,1.0,0,0,0,0,1,0,1
616.0,126,1366.0,100.0,0.9019,0.3492,0.2857,0.0044,0.4286,622.0,1.0,1.9138,0.7782,1.3222,0.7143,-0.0869,0.2359,2182058.0,2182079.0,82.0,14.0,21.0,9584.0,109,0,1,1.0,0,0,0,0,1,0,1
615.0,127,1366.0,100.0,0.9004,0.4571,0.4667,0.0051,0.5385,622.0,1.0,1.7559,0.8451,1.1761,0.5333,-0.1009,0.2116,2188217.0,2188232.0,57.0,13.0,15.0,6560.0,107,0,1,1.0,0,0,0,0,1,0,1
615.0,127,1366.0,100.0,0.9004,0.4219,0.3333,0.0059,0.381,623.0,1.0,2.0453,0.9031,1.3802,0.6667,-0.0907,0.3241,2197352.0,2197376.0,111.0,21.0,24.0,12919.0,106,0,1,1.0,0,0,0,0,1,0,1
614.0,134,1364.0,100.0,0.9003,0.2813,0.2857,0.0059,0.4444,622.0,1.0,2.2068,0.9031,1.4472,0.7143,-0.084,0.3725,2206544.0,2206572.0,161.0,18.0,28.0,18877.0,108,0,1,1.0,0,0,0,0,1,0,1
614.0,133,1364.0,100.0,0.9003,0.3929,0.5714,0.0059,0.6154,622.0,1.0,1.8325,0.9031,1.1461,0.4286,-0.082,0.2195,2215716.0,2215730.0,68.0,13.0,14.0,7990.0,109,0,1,1.0,0,0,0,0,1,0,1
616.0,127,1364.0,100.0,0.9032,0.275,0.3,0.0044,0.4,622.0,1.0,1.9395,0.7782,1.301,0.7,-0.0844,0.2288,2224908.0,2224928.0,87.0,15.0,20.0,10196.0,109,0,1,1.0,0,0,0,0,1,0,1
612.0,127,1364.0,100.0,0.8974,0.42,0.6667,0.0073,0.6667,622.0,1.0,1.9395,1.0,1.1761,0.3333,-0.0999,0.266,2237084.0,2237099.0,87.0,15.0,15.0,10024.0,106,0,1,1.0,0,0,0,0,1,0,1
38.0,130,1707.0,100.0,0.0445,0.1439,0.9167,0.0064,1.0,49.0,1.0,2.0531,1.0414,1.0792,0.0833,-0.1253,0.2432,735612.0,735624.0,113.0,11.0,12.0,12652.0,93,1,0,1.0,0,0,0,0,0,1,1
1252.0,132,1687.0,80.0,0.4019,0.7516,0.7917,0.0569,0.8067,1348.0,0.563,3.2582,1.9823,1.8808,-0.2083,-0.1549,1.0,355940.0,356016.0,1812.0,119.0,135.0,196003.0,82,1,0,0.0,0,0,0,0,0,1,1
1095.0,123,1467.0,120.0,0.4976,0.4675,0.6364,0.0048,0.875,1102.0,1.0,1.6128,0.8451,1.0414,0.3636,-0.1362,0.1822,3028545.0,3028556.0,41.0,8.0,11.0,4533.0,100,1,0,1.0,0,0,0,0,0,1,1
193.0,135,1353.0,290.0,0.2853,0.3218,0.3333,0.0126,0.9444,210.0,1.0,2.7694,1.2305,1.7076,0.6667,-0.1738,0.9774,612201.0,612252.0,588.0,18.0,51.0,62182.0,73,0,1,1.0,0,0,0,0,0,1,1
1159.0,134,1353.0,185.0,0.2705,0.197,0.9167,0.0081,1.0,1170.0,1.0,2.0253,1.0414,1.0792,0.0833,-0.0572,0.2432,32914.0,32926.0,106.0,11.0,12.0,12792.0,100,0,1,1.0,0,0,0,0,0,1,1
366.0,127,1687.0,200.0,0.4339,0.5292,0.52,0.0154,0.5652,392.0,0.9615,2.7868,1.415,1.699,0.48,-0.0894,0.9987,228379.0,228429.0,612.0,46.0,52.0,71337.0,103,0,1,1.0,0,0,0,0,0,1,1
837.0,134,1687.0,200.0,0.9923,0.1484,0.9286,0.0077,1.0,850.0,1.0,2.1903,1.1139,1.1461,0.0714,-0.1889,0.3097,231429.0,231443.0,155.0,13.0,14.0,16093.0,55,0,1,1.0,0,0,0,0,0,1,1
390.0,126,1387.0,50.0,0.5624,0.2902,0.4138,0.0087,0.8571,402.0,1.0,2.3927,1.0792,1.4624,0.5862,-0.1644,0.5757,2513153.0,2513182.0,247.0,14.0,29.0,26419.0,88,0,1,1.0,0,0,0,0,0,1,1
1351.0,109,1387.0,50.0,0.0389,0.25,0.45,0.0065,0.75,1360.0,0.9524,2.1303,0.9542,1.301,0.55,-0.2421,0.3068,4807459.0,4807479.0,135.0,12.0,21.0,13096.0,89,0,1,1.0,0,0,0,0,0,1,1
1325.0,117,1387.0,50.0,0.0735,0.2569,0.2391,0.0079,0.8461,1336.0,0.9787,2.5752,1.0414,1.6628,0.7609,-0.2166,0.7955,4848223.0,4848269.0,376.0,13.0,47.0,37703.0,91,0,1,1.0,0,0,0,0,0,1,1
1164.0,122,1353.0,70.0,0.2661,0.2261,0.3103,0.0066,0.6,1173.0,1.0,2.3054,0.9542,1.4624,0.6897,-0.172,0.4317,466028.0,466057.0,202.0,15.0,29.0,21408.0,85,0,1,1.0,0,0,0,0,0,1,1
542.0,119,1227.0,40.0,0.8835,0.3333,0.4091,0.0179,0.6875,564.0,0.45,2.1206,1.3424,0.9542,-0.5909,-0.1264,0.3329,51943.0,51952.0,132.0,32.0,20.0,14760.0,104,0,1,0.0,0,0,0,0,0,1,1
367.0,127,1227.0,40.0,0.5982,0.2355,0.1892,0.0057,0.7,374.0,1.0,2.2967,0.8451,1.5682,0.8108,-0.109,0.4284,303225.0,303262.0,198.0,10.0,37.0,22581.0,101,0,1,1.0,0,0,0,0,0,1,1
932.0,126,1687.0,50.0,0.882,0.2727,0.6875,0.0065,0.9167,943.0,1.0,2.1072,1.0414,1.2041,0.3125,-0.1458,0.3012,3020344.0,3020360.0,128.0,12.0,16.0,13996.0,88,0,1,1.0,0,0,0,0,0,1,1
516.0,125,1353.0,70.0,0.7628,0.2552,0.75,0.0089,0.8,528.0,1.0,2.1553,1.0792,1.2041,0.25,-0.1946,0.3241,1346892.0,1346908.0,143.0,15.0,16.0,14742.0,76,0,1,1.0,0,0,0,0,0,1,1
1332.0,124,1687.0,70.0,0.4031,0.3303,0.6818,0.0089,0.7895,1347.0,1.0,2.3444,1.1761,1.3424,0.3182,-0.1435,0.5461,70219.0,70241.0,221.0,19.0,22.0,24230.0,97,1,0,1.0,0,0,0,0,0,1,1
480.0,125,1687.0,70.0,0.5691,0.3214,0.8571,0.0071,0.8,492.0,1.0,2.0569,1.0792,1.1461,0.1429,-0.1625,0.2901,1263623.0,1263637.0,114.0,15.0,14.0,12221.0,80,1,0,1.0,0,0,0,0,0,1,1
699.0,119,1353.0,50.0,0.9061,0.4634,0.1951,0.0303,0.9318,740.0,0.5333,2.2455,1.6128,0.9031,-0.8049,-0.1803,0.5428,1503538.0,1503546.0,176.0,44.0,15.0,18466.0,90,1,0,0.0,0,0,0,0,0,1,1
431.0,135,1353.0,50.0,0.6371,0.2874,0.6842,0.0096,0.6191,444.0,1.0,2.2455,1.1139,1.2787,0.3158,-0.1315,0.4089,1587172.0,1587191.0,176.0,21.0,19.0,19565.0,86,1,0,1.0,0,0,0,0,0,1,1
96.0,139,1353.0,50.0,0.1419,0.4911,0.7778,0.0266,0.8571,132.0,0.9655,2.7101,1.5563,1.4472,-0.2222,-0.0524,0.991,7430.0,7458.0,513.0,42.0,29.0,62225.0,105,0,1,0.0,0,0,0,0,0,1,1
873.0,129,1353.0,50.0,0.6696,0.4444,0.3704,0.02,1.0,900.0,0.8333,2.1761,1.4314,1.0,-0.6296,-0.1212,0.4465,1099506.0,1099516.0,150.0,27.0,12.0,16873.0,96,0,1,0.0,0,0,0,0,0,1,1
525.0,130,1353.0,50.0,0.776,0.3038,0.65,0.0096,0.8125,538.0,1.0,2.2577,1.1139,1.301,0.35,-0.1567,0.43,2922516.0,2922536.0,181.0,16.0,20.0,19537.0,78,0,1,1.0,0,0,0,0,0,1,1
83.0,135,1366.0,80.0,0.1215,0.3025,0.64,0.0117,0.7619,99.0,1.0,2.4456,1.2041,1.3979,0.36,-0.1524,0.6574,690095.0,690120.0,279.0,21.0,25.0,30271.0,61,1,0,1.0,0,0,0,0,0,1,1
99.0,134,1362.0,80.0,0.1454,0.5268,0.875,0.0117,0.64,115.0,0.875,2.0253,1.2041,1.1461,-0.125,-0.0579,0.3725,203973.0,203987.0,106.0,25.0,16.0,12782.0,108,1,0,0.0,0,0,0,0,0,1,1
383.0,135,1688.0,60.0,0.4538,0.3487,0.8667,0.0077,0.6842,396.0,1.0,2.1038,1.1139,1.1761,0.1333,-0.1426,0.3285,133188.0,133203.0,127.0,19.0,15.0,13938.0,90,1,0,1.0,0,0,0,0,0,1,1
936.0,127,1692.0,60.0,0.8842,0.375,0.8,0.0047,0.8,944.0,1.0,1.699,0.9031,1.0,0.2,-0.1648,0.1852,597956.0,597966.0,50.0,10.0,10.0,5345.0,93,1,0,1.0,0,0,0,0,0,1,1
1010.0,125,1692.0,60.0,0.7979,0.3383,0.3684,0.0041,0.5,1017.0,1.0,1.9445,0.8451,1.2787,0.6316,-0.1626,0.2445,673841.0,673860.0,88.0,14.0,19.0,9432.0,95,1,0,1.0,0,0,0,0,0,1,1
955.0,119,1692.0,60.0,0.8617,0.2917,0.75,0.0047,0.8,963.0,1.0,1.5315,0.9031,0.7782,-0.25,-0.1836,0.1551,731417.0,731423.0,34.0,10.0,6.0,3553.0,91,1,0,0.0,0,0,0,0,0,1,1
1297.0,133,1690.0,60.0,0.4556,0.1786,0.875,0.0047,1.0,1305.0,0.875,1.6628,0.9031,0.8451,-0.125,-0.1124,0.1622,817238.0,817245.0,46.0,8.0,8.0,5226.0,97,1,0,0.0,0,0,0,0,0,1,1
1116.0,132,1690.0,60.0,0.6698,0.4722,0.8889,0.0047,0.6667,1124.0,0.9,1.5798,0.9031,0.9542,0.1111,-0.0935,0.1773,861912.0,861921.0,38.0,12.0,10.0,4409.0,104,1,0,1.0,0,0,0,0,0,1,1
1307.0,132,1692.0,60.0,0.4468,0.375,0.875,0.0041,0.7778,1314.0,0.8889,1.5441,0.8451,0.9031,0.125,-0.083,0.1622,968156.0,968164.0,35.0,9.0,9.0,4108.0,102,1,0,1.0,0,0,0,0,0,1,1
935.0,127,1690.0,60.0,0.8793,0.3889,0.75,0.0071,0.8571,947.0,1.0,1.8195,1.0792,0.9542,-0.25,-0.1998,0.215,1035255.0,1035264.0,66.0,14.0,9.0,6760.0,84,1,0,0.0,0,0,0,0,0,1,1
565.0,134,1690.0,60.0,0.6686,0.2041,1.0,0.0041,0.7778,572.0,1.0,1.5911,0.8451,0.8451,0.0,-0.1102,0.156,1074269.0,1074276.0,39.0,9.0,7.0,4442.0,101,1,0,0.5,0,0,0,0,0,1,1
372.0,125,1690.0,60.0,0.4402,0.4722,0.8889,0.0053,0.8182,381.0,1.0,1.5798,0.9542,0.9031,-0.1111,-0.1151,0.1773,1131516.0,1131524.0,38.0,11.0,8.0,4304.0,96,1,0,0.0,0,0,0,0,0,1,1
1609.0,110,1688.0,60.0,0.0853,0.4286,0.875,0.0041,0.7778,1616.0,1.0,1.5051,0.8451,0.9031,0.125,-0.2446,0.1622,1168986.0,1168994.0,32.0,9.0,8.0,3094.0,85,1,0,1.0,0,0,0,0,0,1,1
748.0,134,1690.0,60.0,0.8852,0.2556,0.9,0.0059,0.8333,758.0,0.9,1.8261,1.0,0.9542,-0.1,-0.141,0.1954,1199744.0,1199753.0,67.0,12.0,10.0,7367.0,87,1,0,0.0,0,0,0,0,0,1,1
189.0,145,1690.0,60.0,0.2237,0.36,1.0,0.0059,0.9091,199.0,1.0,1.8062,1.0,1.0,0.0,-0.0557,0.2061,1290093.0,1290103.0,64.0,11.0,10.0,7736.0,103,1,0,0.5,0,0,0,0,0,1,1
1559.0,118,1694.0,60.0,0.1429,0.4133,1.0,0.0083,0.7368,1573.0,1.0,2.0607,1.1461,1.1461,0.0,-0.258,0.33,1658945.0,1658959.0,115.0,19.0,14.0,10923.0,71,1,0,0.5,0,0,0,0,0,1,1
764.0,127,1692.0,60.0,0.9031,0.3128,0.8667,0.0089,0.75,779.0,1.0,2.1271,1.1761,1.1139,-0.1333,-0.2015,0.3285,2070108.0,2070121.0,134.0,20.0,13.0,13696.0,67,1,0,0.0,0,0,0,0,0,1,1
1633.0,109,1692.0,60.0,0.0591,0.303,0.8182,0.0053,0.75,1642.0,1.0,1.8389,0.9542,1.0414,0.1818,-0.294,0.2051,2097069.0,2097080.0,69.0,12.0,11.0,6235.0,77,1,0,1.0,0,0,0,0,0,1,1
133.0,135,1692.0,60.0,0.1572,0.1984,0.6429,0.0053,0.75,142.0,1.0,2.0043,0.9542,1.1461,0.3571,-0.1259,0.2359,2243918.0,2243932.0,101.0,12.0,14.0,11300.0,95,1,0,1.0,0,0,0,0,0,1,1
501.0,135,1688.0,60.0,0.5936,0.3951,0.8824,0.0178,0.566,531.0,0.7907,2.7903,1.4771,1.5315,0.1177,-0.1698,0.9917,2455610.0,2455644.0,617.0,53.0,43.0,65563.0,70,1,0,1.0,0,0,0,0,0,1,1
973.0,119,1690.0,60.0,0.8331,0.3496,0.8461,0.0077,0.9286,986.0,1.0,1.9685,1.1139,1.0414,-0.1539,-0.2135,0.257,2563697.0,2563708.0,93.0,14.0,11.0,9363.0,75,1,0,0.0,0,0,0,0,0,1,1
1627.0,109,1690.0,60.0,0.0627,0.32,1.0,0.0059,1.0,1637.0,1.0,1.8325,1.0,1.0,0.0,-0.2455,0.2061,2637324.0,2637334.0,68.0,10.0,10.0,6567.0,83,1,0,0.5,0,0,0,0,0,1,1
967.0,119,1690.0,60.0,0.845,0.2556,0.9,0.0053,0.6923,976.0,1.0,1.8261,0.9542,1.0,0.1,-0.19,0.1954,2690125.0,2690135.0,67.0,13.0,10.0,6947.0,84,1,0,1.0,0,0,0,0,0,1,1
1126.0,132,1692.0,60.0,0.6584,0.3852,0.3,0.0053,0.3913,1135.0,0.9677,2.2201,0.9542,1.4771,0.7,-0.1211,0.4465,2829623.0,2829653.0,166.0,23.0,31.0,18674.0,91,1,0,1.0,0,0,0,0,0,1,1
561.0,135,1692.0,60.0,0.6631,0.25,1.0,0.0059,0.7692,571.0,1.0,1.8751,1.0,1.0,0.0,-0.1191,0.2061,2993150.0,2993160.0,75.0,13.0,10.0,8457.0,93,1,0,0.5,0,0,0,0,0,1,1
1338.0,127,1694.0,60.0,0.4085,0.2546,0.9091,0.0059,0.7143,1348.0,1.0,1.9138,1.0,1.0414,0.0909,-0.1307,0.2173,3023370.0,3023381.0,82.0,14.0,11.0,9124.0,93,1,0,1.0,0,0,0,0,0,1,1
1357.0,133,1692.0,60.0,0.3806,0.3769,0.7692,0.0077,0.8667,1370.0,1.0,1.9085,1.1139,1.0,-0.2308,-0.1323,0.2408,3378464.0,3378474.0,81.0,15.0,10.0,8996.0,91,1,0,0.0,0,0,0,0,0,1,1
512.0,133,1692.0,60.0,0.6052,0.2361,0.8889,0.0053,0.8182,521.0,1.0,1.7404,0.9542,0.9031,-0.1111,-0.1135,0.1773,3406368.0,3406376.0,55.0,11.0,8.0,6241.0,97,1,0,0.0,0,0,0,0,0,1,1
1606.0,109,1686.0,60.0,0.0783,0.2571,0.7,0.0083,0.6087,1620.0,0.9524,2.3181,1.1461,1.301,0.3,-0.3382,0.463,3457631.0,3457651.0,208.0,23.0,21.0,17619.0,61,1,0,1.0,0,0,0,0,0,1,1
532.0,127,1686.0,60.0,0.6311,0.4394,0.5454,0.0071,0.48,544.0,0.9565,2.1703,1.0792,1.3424,0.4545,-0.1522,0.4366,3581245.0,3581267.0,148.0,25.0,23.0,16061.0,91,1,0,1.0,0,0,0,0,0,1,1
1393.0,124,1688.0,60.0,0.3389,0.2222,0.5,0.0053,0.6,1402.0,1.0,2.1004,0.9542,1.2553,0.5,-0.2189,0.2819,92878.0,92896.0,126.0,15.0,18.0,12598.0,84,1,0,1.0,0,0,0,0,0,1,1
744.0,124,1690.0,60.0,0.8805,0.4336,0.5909,0.0077,0.6191,757.0,0.9565,2.2095,1.1139,1.3424,0.4091,-0.1742,0.4729,113269.0,113291.0,162.0,21.0,23.0,17124.0,85,1,0,1.0,0,0,0,0,0,1,1
595.0,132,1692.0,60.0,0.7033,0.3056,1.0,0.0071,0.8,607.0,1.0,2.0,1.0792,1.0792,0.0,-0.1213,0.2583,140744.0,140756.0,100.0,15.0,12.0,11247.0,85,1,0,0.5,0,0,0,0,0,1,1
669.0,127,1690.0,60.0,0.7917,0.3498,0.9565,0.0136,0.8846,692.0,0.9565,2.5172,1.3617,1.3424,-0.0435,-0.2112,0.7955,328431.0,328453.0,329.0,26.0,23.0,33217.0,58,1,0,0.0,0,0,0,0,0,1,1
908.0,118,1692.0,60.0,0.9196,0.2778,0.5,0.0036,0.5454,914.0,1.0,1.716,0.7782,1.0792,0.5,-0.2114,0.1773,414919.0,414931.0,52.0,11.0,12.0,5249.0,86,1,0,1.0,0,0,0,0,0,1,1
368.0,135,1690.0,60.0,0.4355,0.2333,0.8,0.0071,0.7059,380.0,0.9375,2.1399,1.0792,1.1761,0.2,-0.1225,0.3068,484193.0,484208.0,138.0,17.0,16.0,15501.0,91,1,0,1.0,0,0,0,0,0,1,1
1628.0,109,1692.0,60.0,0.0638,0.275,0.8333,0.0059,0.6667,1638.0,1.0,1.9395,1.0,1.0792,0.1667,-0.2774,0.2288,589740.0,589752.0,87.0,15.0,12.0,8047.0,82,1,0,1.0,0,0,0,0,0,1,1
213.0,132,1692.0,60.0,0.2518,0.2091,0.9091,0.0059,0.625,223.0,1.0,1.9395,1.0,1.0414,0.0909,-0.1445,0.2173,625577.0,625588.0,87.0,16.0,11.0,9527.0,84,1,0,1.0,0,0,0,0,0,1,1
117.0,132,1690.0,60.0,0.1385,0.3333,0.5833,0.0041,0.7,124.0,1.0,1.7482,0.8451,1.0792,0.4167,-0.0989,0.1892,800126.0,800138.0,56.0,10.0,12.0,6459.0,104,1,0,1.0,0,0,0,0,0,1,1
64.0,132,1688.0,60.0,0.0758,0.2868,0.8485,0.0166,0.56,92.0,0.9706,2.8189,1.4472,1.5185,0.1515,-0.2663,0.9844,902589.0,902622.0,659.0,50.0,34.0,61890.0,49,1,0,1.0,0,0,0,0,0,1,1
129.0,131,1684.0,60.0,0.1532,0.4,0.9091,0.0065,0.7857,140.0,1.0,1.8195,1.0414,1.0,-0.0909,-0.1078,0.2173,970962.0,970972.0,66.0,14.0,10.0,7537.0,101,1,0,0.0,0,0,0,0,0,1,1
104.0,133,1688.0,60.0,0.1232,0.3611,0.8889,0.0095,0.8,120.0,1.0,2.2648,1.2041,1.2553,0.1111,-0.1624,0.4763,1046565.0,1046583.0,184.0,20.0,18.0,19728.0,77,1,0,1.0,0,0,0,0,0,1,1
52.0,126,1690.0,60.0,0.0615,0.3659,0.8056,0.0213,0.6546,88.0,0.8788,2.8209,1.5563,1.4624,-0.1944,-0.2712,0.9929,1082492.0,1082521.0,662.0,55.0,33.0,61753.0,44,1,0,0.0,0,0,0,0,0,1,1
1051.0,127,1690.0,60.0,0.7385,0.4159,0.7143,0.0089,0.6522,1066.0,1.0,2.2648,1.1761,1.3222,0.2857,-0.1455,0.5212,1250608.0,1250629.0,184.0,23.0,21.0,20124.0,82,1,0,1.0,0,0,0,0,0,1,1
539.0,133,1688.0,60.0,0.6386,0.2045,0.7273,0.0047,0.8889,547.0,1.0,1.8451,0.9031,1.0414,0.2727,-0.1112,0.1934,1294968.0,1294979.0,70.0,9.0,11.0,7964.0,94,1,0,1.0,0,0,0,0,0,1,1
947.0,119,1690.0,60.0,0.8639,0.3141,0.9231,0.0077,0.8667,960.0,1.0,2.0294,1.1139,1.0792,-0.0769,-0.2395,0.2739,1388292.0,1388304.0,107.0,15.0,12.0,10416.0,65,1,0,0.0,0,0,0,0,0,1,1
541.0,133,1690.0,60.0,0.6402,0.3,0.5333,0.0089,0.8824,556.0,1.0,1.9243,1.1761,0.9031,-0.4667,-0.1098,0.2288,1540628.0,1540636.0,84.0,17.0,8.0,9571.0,99,1,0,0.0,0,0,0,0,0,1,1
118.0,119,1690.0,60.0,0.1396,0.4,0.4762,0.0059,0.4545,128.0,1.0,2.1004,1.0,1.3222,0.5238,-0.1719,0.3509,1566617.0,1566638.0,126.0,22.0,21.0,13355.0,90,1,0,1.0,0,0,0,0,0,1,1
1063.0,135,1692.0,60.0,0.734,0.25,0.5333,0.0047,0.6667,1071.0,1.0,1.9542,0.9031,1.1761,0.4667,-0.1288,0.2288,1593977.0,1593992.0,90.0,12.0,15.0,10036.0,93,1,0,1.0,0,0,0,0,0,1,1
1084.0,134,1694.0,60.0,0.706,0.2941,0.7059,0.0071,0.75,1096.0,1.0,2.1584,1.0792,1.2305,0.2941,-0.1582,0.3419,1635847.0,1635864.0,144.0,16.0,17.0,15517.0,84,1,0,1.0,0,0,0,0,0,1,1
1531.0,111,1688.0,60.0,0.1765,0.4018,0.5714,0.0047,0.6154,1539.0,0.9333,1.8261,0.9031,1.1461,0.4286,-0.2244,0.2195,1757997.0,1758011.0,67.0,13.0,15.0,6652.0,86,1,0,1.0,0,0,0,0,0,1,1
24.0,109,1690.0,60.0,0.0284,0.254,0.6429,0.0053,0.6923,33.0,1.0,1.9731,0.9542,1.1461,0.3571,-0.2567,0.2359,2089982.0,2089996.0,94.0,13.0,14.0,8943.0,78,1,0,1.0,0,0,0,0,0,1,1
155.0,133,1688.0,60.0,0.1837,0.3401,0.6842,0.0077,0.7222,168.0,1.0,2.2122,1.1139,1.2787,0.3158,-0.1279,0.4089,2274364.0,2274383.0,163.0,18.0,19.0,18196.0,93,1,0,1.0,0,0,0,0,0,1,1
