NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,target
67.316,-102.783,0.0573,0.1101,365.016,106.456,-73.8359,47.3775,4.0233,83.5168,h
42.612,22.5986,0.3325,0.6073,67.0659,18.6811,10.8606,5.0252,2.281,10.1583,g
12.079,42.0657,0.1132,0.206,225.574,61.0835,31.3106,-12.4707,3.0682,21.8459,g
0.0578,42.3025,0.2104,0.3687,224.784,29.1046,-15.1837,7.4776,2.4864,14.2871,g
72.1624,-5.9794,0.2855,0.4588,150.4962,27.5014,12.5412,14.0258,2.7345,13.9081,h
48.5542,-162.2329,0.1986,0.3349,326.2363,169.0402,70.4636,-9.7764,3.2894,35.3614,h
52.921,9.0073,0.2477,0.4695,180.825,24.2832,10.5588,4.4065,2.6294,11.6245,h
24.4182,39.5886,0.2872,0.4678,421.2666,96.5248,-106.87,20.0798,2.9251,24.8025,h
37.5625,12.8385,0.2521,0.4788,170.952,24.1038,20.2538,-2.877,2.3729,15.8991,g
12.7782,-0.532,0.3261,0.5776,132.603,16.8779,4.3752,-5.6694,2.2068,11.3454,g
3.111,22.0049,0.2593,0.484,73.605,36.2456,22.7257,1.0619,2.3064,8.6724,g
22.4731,5.4307,0.3377,0.657,154.4261,34.5652,35.96,9.9458,2.6216,11.8034,h
31.1968,-87.3912,0.0461,0.0555,169.7139,142.8704,-154.899,31.9466,4.2558,42.1124,h
2.635,37.8673,0.1443,0.2725,89.7379,41.0165,32.1565,-11.8213,3.0461,21.9082,g
12.4856,13.7066,0.27,0.4708,204.254,20.2643,18.3715,-12.5903,2.3646,16.5704,g
14.5319,4.5245,0.2829,0.4789,202.706,26.8718,21.7144,11.0975,2.5798,10.8443,g
0.746,20.0857,0.0828,0.1498,202.581,51.094,20.92,-15.4451,3.4519,26.2401,g
2.6241,-55.8695,0.0961,0.1506,299.4555,103.5335,28.9661,-24.1597,3.4053,39.7475,h
16.85,-40.423,0.1339,0.2634,251.816,39.5872,-33.2499,-10.6714,2.8395,23.2324,g
23.42,-14.2151,0.1296,0.2377,147.593,36.4186,-16.3513,-16.35,2.9462,21.9916,g
0.738,65.3485,0.0986,0.178,195.837,71.912,66.7547,8.4497,3.3059,18.1349,g
31.0868,10.6796,0.3496,0.6101,143.9046,17.7533,19.8631,-4.8422,2.4212,10.1141,h
42.442,5.8166,0.2285,0.433,132.527,32.7703,31.5639,13.8477,2.4639,18.5238,h
1.878,-9.4362,0.1694,0.3063,351.979,86.0824,73.3955,-19.9444,3.2111,21.9899,g
8.302,93.9197,0.0582,0.1144,174.658,115.017,93.146,-23.4115,3.4718,29.6712,g
9.0054,15.66,0.3722,0.7085,194.609,12.6464,-8.1029,10.8151,2.0473,11.7724,g
22.464,-7.3797,0.3115,0.5714,72.0906,18.1526,15.8017,-12.7793,2.4631,15.3072,g
71.6362,-3.5985,0.2269,0.4168,80.1942,37.1028,31.1018,-11.808,2.4735,16.6473,h
0.0791,-70.5417,0.0678,0.1273,350.842,107.858,67.5005,13.2157,3.9914,39.9186,g
33.4578,2.5672,0.341,0.5897,129.21,16.4883,-6.7324,6.3345,2.29,11.4327,g
48.746,-1.3678,0.3973,0.7215,113.817,20.1393,7.9287,5.4482,2.0394,7.3303,g
3.108,23.7478,0.1825,0.3227,154.002,37.8358,23.4435,-11.4391,2.9415,18.0066,g
16.8359,27.5819,0.0838,0.1673,219.022,58.9828,48.1584,18.614,3.5862,34.7276,h
71.8241,-4.1218,0.3834,0.5951,259.0902,15.0223,6.5101,-15.9472,2.3349,9.5857,h
9.807,-16.4995,0.3427,0.6761,210.874,12.3449,9.4818,9.9395,2.0273,12.1456,h
20.1518,22.0792,0.3271,0.6019,176.131,20.1174,16.2293,9.1758,2.4273,12.5429,g
70.884,12.0398,0.3328,0.6488,219.977,29.1262,12.634,-0.0001,2.4757,0.0,h
73.5838,69.7513,0.0814,0.1774,296.8581,71.4619,42.7899,27.3866,3.2051,54.4903,h
50.444,28.612,0.3333,0.542,144.829,33.3867,28.4767,-4.3266,2.7792,9.1907,h
8.7072,-64.7443,0.2627,0.4623,52.0792,76.0204,-76.2211,15.7684,2.8641,26.3797,h
7.8286,-0.4145,0.1835,0.293,196.255,38.4451,8.1759,5.3335,2.5459,14.0055,g
5.097,88.6317,0.1201,0.2336,237.768,60.7883,-19.3902,13.1675,2.8868,27.5272,g
87.9282,-25.3118,0.1226,0.2422,158.725,35.455,26.0046,13.845,2.828,22.1024,g
31.5454,-17.8105,0.2196,0.3761,181.6588,30.6493,-27.2168,8.1794,2.5919,10.7207,h
40.5255,-41.2546,0.2483,0.4877,143.227,30.8779,12.3272,4.8418,2.3493,10.6009,g
63.4398,15.4241,0.2482,0.457,211.318,20.47,19.5763,15.8197,2.3086,19.9695,g
7.7447,-9.6175,0.3829,0.6993,145.617,17.7523,16.1649,3.5628,2.4564,11.0199,h
40.0787,-5.1442,0.3929,0.6953,208.2597,20.1622,10.671,-1.4103,2.6832,6.1354,h
24.878,-2.8406,0.1819,0.3353,129.45,30.2259,-7.6128,8.1954,2.7756,15.854,g
49.1591,16.7152,0.2274,0.4872,242.6588,34.1583,37.7053,-12.3039,2.7294,11.7043,h
4.9301,36.8788,0.1246,0.2197,218.017,59.9761,50.42,-14.3243,3.2537,22.5604,g
46.534,-21.5705,0.384,0.6134,121.372,19.5992,-12.9727,3.7667,2.2878,9.4707,g
0.3953,-20.358,0.1577,0.2488,341.265,70.3295,64.4925,-19.8294,3.218,29.3458,g
16.809,-223.369,0.043,0.0732,121.951,229.452,-75.8655,9.4872,3.7118,41.0479,h
8.699,-17.6255,0.208,0.3931,139.522,41.2762,-16.0743,-6.9331,2.6385,17.8982,g
24.7313,-25.5487,0.348,0.6784,201.238,21.3947,-6.5731,6.4017,2.055,7.0055,g
2.9285,-5.5819,0.1135,0.2258,325.076,82.9946,62.114,17.4201,3.1989,23.8627,g
36.8278,-1.7956,0.3556,0.6509,126.359,15.272,3.1911,-5.8832,2.3655,12.0666,h
58.1885,12.106,0.4043,0.5691,211.29,19.704,16.7573,8.7064,2.4778,12.7106,h
2.405,34.4086,0.2232,0.3608,365.045,75.5326,-47.649,21.1596,3.2583,29.0068,g
3.947,68.4064,0.1568,0.3019,303.364,77.2225,52.9458,-16.3575,2.8319,17.6041,g
11.7776,-41.6601,0.0849,0.1224,168.0363,123.4954,-182.7114,-27.3945,3.5515,33.1853,h
49.935,1.4435,0.3551,0.702,166.977,20.8279,-8.7773,-6.0379,2.0881,7.1696,g
47.57,21.9724,0.3549,0.5864,224.052,18.9455,11.8739,2.9612,2.2095,9.996,g
14.967,33.4313,0.141,0.2709,269.606,58.6792,51.1059,6.8846,3.2076,26.0154,g
2.7859,58.0019,0.065,0.127,137.063,67.5796,53.0782,-17.3229,3.4804,28.5328,g
13.0285,52.6424,0.1294,0.2533,265.334,48.1057,29.7204,19.7497,3.1635,28.4766,g
5.8992,-5.0723,0.1764,0.3461,175.825,37.6241,28.7425,3.6292,2.6484,14.9219,g
77.849,-21.3645,0.2584,0.3776,179.255,52.8168,20.8844,-6.2184,2.7959,9.0708,h
18.374,-44.1325,0.2685,0.5243,189.998,47.0554,-29.7325,9.547,2.3738,10.3331,g
7.116,44.386,0.1957,0.3266,241.747,38.3392,-24.9301,15.5016,2.6928,18.2407,g
38.3465,137.0544,0.2237,0.3656,5.5922,128.7372,-61.9409,16.891,2.8948,35.0583,h
2.979,-10.4586,0.0972,0.1802,228.939,62.4243,24.1103,9.0154,3.2783,21.1078,g
67.1032,-1.1499,0.3254,0.4742,255.0153,28.7876,18.6006,-12.0844,2.6886,10.3231,h
32.9639,19.7791,0.2015,0.3634,140.335,36.8391,26.0942,2.2219,2.6571,13.6851,g
2.4615,50.714,0.0729,0.1419,237.506,77.9731,58.899,16.888,3.8051,28.946,g
4.2998,-39.3452,0.2259,0.4578,125.4517,25.9113,-12.4398,10.3294,2.3749,11.6645,h
1.534,-92.0304,0.0904,0.1694,269.253,70.9653,55.5307,18.032,3.337,20.5648,g
4.1635,-48.1293,0.1416,0.2233,291.833,91.9495,43.1926,22.0904,3.3654,29.2949,g
0.9214,27.3065,0.207,0.3242,253.581,34.8054,21.024,-30.5988,2.6594,28.6052,g
17.575,54.4505,0.0714,0.1393,258.597,84.61,86.0228,16.1472,3.6809,36.4657,g
3.4856,5.299,0.2484,0.4178,188.041,27.3516,20.8106,-8.3683,2.4829,12.9017,g
4.669,-27.0864,0.1797,0.2901,353.462,93.3775,-67.2331,15.5624,3.4508,33.6521,g
1.5906,-0.6803,0.0785,0.1555,244.675,71.2506,57.9574,-13.2398,3.8233,26.7584,g
49.739,21.0244,0.2449,0.4516,151.714,22.5828,12.0471,-5.0394,2.5328,12.9817,h
17.3965,5.5666,0.187,0.3056,222.218,33.1171,-23.8338,17.9228,2.6702,21.9778,g
19.8215,-34.9747,0.2285,0.4017,269.139,70.8573,-38.3308,-12.3777,2.7631,19.6306,h
10.758,-2.5906,0.371,0.6129,181.856,16.3137,6.0221,7.3284,2.3365,11.4038,g
34.2189,2.4761,0.3033,0.5429,196.325,20.5405,-10.7921,6.0168,2.5575,13.4527,g
3.965,60.817,0.2283,0.3796,179.872,55.0918,41.4758,9.0698,2.7152,16.1955,g
42.9999,42.1283,0.3923,0.668,205.6136,40.964,27.3428,2.5594,2.2857,2.255,h
11.6706,61.0609,0.0662,0.1672,256.3023,138.377,106.0862,-29.7447,3.3824,33.1671,h
2.8998,36.1101,0.0907,0.1914,224.1387,85.9962,61.8697,-6.0104,2.9304,15.9814,h
33.158,15.9381,0.3554,0.6919,124.24,12.4914,-8.3772,10.7016,2.0233,11.9773,g
2.3494,80.6544,0.1597,0.2918,230.46,83.9166,62.7348,20.6297,2.836,20.296,g
43.0032,22.27,0.3894,0.6359,66.1667,20.3836,12.9487,-2.0403,2.3365,9.0462,g
34.1441,26.6424,0.4159,0.7775,195.4867,18.9618,17.8537,-2.6126,2.2708,11.3578,h
7.7318,-21.6092,0.14,0.2624,194.282,41.2491,-17.9181,-13.2604,2.9012,18.3478,g
16.798,48.8875,0.1691,0.307,239.922,58.5826,50.7043,24.4377,3.0607,34.8313,h
77.3193,35.3662,0.0813,0.1265,315.2911,184.9312,118.9162,16.6784,3.4638,98.5127,h
2.712,37.0051,0.0897,0.1644,218.662,77.8141,65.7207,14.2353,3.7987,26.5122,g
88.6655,319.5395,0.0952,0.2003,374.1284,149.8725,-144.6621,74.0211,3.467,64.8825,h
48.1369,-154.6905,0.0836,0.1377,291.7171,233.7968,-270.6169,-56.3723,3.5614,137.1439,h
2.6161,7.2499,0.4578,0.7015,226.4903,17.7169,12.8802,12.8688,2.4383,14.0628,h
4.142,20.4369,0.0898,0.1577,228.254,80.0169,24.4273,-24.8336,3.6714,29.9756,g
2.62,-4.4943,0.1855,0.3297,357.017,92.6944,32.2398,-28.6554,3.1623,25.5449,g
49.329,-23.0535,0.3333,0.5325,148.828,18.8725,5.7972,14.5049,2.3775,17.2617,g
2.628,-24.3046,0.1165,0.2331,337.462,87.9125,59.5604,14.1694,3.4298,24.0949,g
2.818,-128.16,0.1644,0.2594,233.032,100.493,76.2591,21.4862,3.0158,21.3018,g
21.924,-83.5848,0.135,0.2488,284.798,75.0371,63.8216,4.1572,2.786,22.1402,h
5.783,32.2729,0.1939,0.322,161.803,41.9841,36.4194,-15.5429,2.6289,20.3999,g
27.549,-7.7092,0.3174,0.5899,146.596,28.0883,-17.4113,-2.8594,2.2504,6.8084,g
40.61,-33.559,0.2227,0.3384,184.465,67.1152,58.7425,7.8771,2.7969,35.1811,g
17.7747,-31.2105,0.2542,0.4064,165.2116,61.7253,-38.9283,-11.924,2.4734,12.2585,h
10.633,41.5242,0.2853,0.4356,219.933,35.5351,26.0692,-5.8008,2.7501,10.0228,h
24.194,-171.137,0.1345,0.2491,307.891,164.2,-135.894,44.8997,3.2047,63.4424,h
30.3347,32.9855,0.2176,0.3766,49.6155,42.7638,21.2882,-1.9202,2.8759,9.726,h
57.7866,-25.637,0.2732,0.4536,185.137,22.1571,-13.4367,-3.9279,2.48,14.7328,g
41.3072,14.8329,0.4035,0.786,194.593,13.2963,2.4479,-11.89,2.1538,10.6539,g
28.412,-96.5366,0.0845,0.1484,323.658,117.546,-117.82,32.14,3.5949,48.6587,h
75.599,-181.141,0.1136,0.1982,428.409,106.95,87.7473,-73.5722,3.6199,91.6046,h
0.137,10.8068,0.3388,0.5036,62.058,23.7906,18.5803,10.2987,2.4409,14.0915,g
23.5436,17.2828,0.4277,0.6611,211.0129,17.9166,19.6718,2.7707,2.2425,6.8201,h
80.1405,40.3431,0.0724,0.1535,223.7682,137.7469,-137.8268,-135.5051,3.4399,109.309,h
12.12,22.0811,0.2717,0.46,178.092,21.7651,16.1818,3.3659,2.4771,15.9545,g
3.397,6.2512,0.2627,0.3851,135.597,28.4409,17.6182,7.2573,2.7723,20.246,g
9.5707,65.3791,0.1819,0.3618,144.025,40.5724,-28.6802,-10.4012,2.692,11.6319,g
39.6411,63.6605,0.0605,0.1203,294.576,84.2891,89.635,37.7878,3.1847,58.8586,h
21.041,-24.7986,0.1798,0.3263,140.418,31.5567,-14.4798,6.4829,2.5198,14.1112,g
23.675,-26.1611,0.2494,0.4889,154.8,20.7722,-13.2383,9.5112,2.3064,12.6846,g
14.5598,25.7229,0.1339,0.2435,118.974,50.6386,35.5206,11.6248,2.7896,19.9415,g
42.99,-2.7958,0.2843,0.5106,228.885,19.1519,10.1035,-9.4706,2.4125,12.6686,g
61.489,-0.2477,0.2687,0.497,210.061,33.343,10.0291,-2.7907,2.3936,8.3643,h
31.7172,2.3222,0.1993,0.2683,89.3296,42.5823,20.1895,7.8846,3.0185,16.8721,h
6.514,30.4883,0.0952,0.1649,210.412,61.0956,46.7498,14.8323,3.3568,31.4648,g
31.1612,-3.0844,0.4757,0.754,205.2095,14.042,4.663,8.9316,2.5095,9.7789,h
36.458,15.309,0.3724,0.7197,190.893,12.7309,-6.4504,-11.3955,2.0774,11.6572,g
58.034,20.5596,0.4234,0.6623,230.985,21.9597,17.5772,9.1423,2.4822,11.1318,h
13.369,0.3978,0.4463,0.7296,160.851,19.3309,-4.6025,4.4678,2.1861,7.4555,g
76.6517,14.9511,0.4086,0.7393,136.464,12.9108,-7.0264,10.9232,2.1089,11.3309,g
34.4163,-23.6215,0.4113,0.779,253.611,12.0034,-12.9491,-8.7515,2.178,2.0812,h
7.4337,-6.8613,0.142,0.2658,203.547,36.0227,16.2844,15.7586,2.7427,21.2618,g
88.4375,15.6913,0.3528,0.6926,97.0711,12.4893,-7.4384,11.0248,2.1889,11.9803,g
42.146,14.9715,0.4224,0.7208,148.972,12.8442,-8.5518,-7.5157,2.3212,11.3837,g
25.2845,-1.8714,0.3567,0.6236,140.479,17.7781,7.2763,-6.9412,2.2504,10.5352,g
58.573,-17.4217,0.2747,0.5495,131.905,20.0073,-6.0294,-7.7629,2.357,12.8554,h
2.6087,-66.0778,0.0387,0.0718,295.838,112.009,86.8751,25.9309,4.3177,49.9894,g
7.9443,0.751,0.2712,0.5236,105.688,17.9174,-5.9624,3.3192,2.3263,10.8499,g
50.4142,15.681,0.2425,0.4578,121.638,26.5114,-17.8677,-4.9654,2.2636,9.7752,h
64.3873,13.0916,0.279,0.5362,139.647,21.6967,18.8187,9.0235,2.1399,11.0268,g
28.3315,-4.6407,0.4358,0.638,226.1827,18.2898,6.5507,9.3343,2.2159,7.6596,h
82.8542,-25.8633,0.1405,0.2809,158.252,34.9461,-21.3331,-20.7199,2.7528,24.4611,g
5.414,5.2307,0.2714,0.4825,84.3117,26.8162,17.1539,7.9106,2.4983,11.3829,g
3.786,-15.5843,0.2702,0.4738,201.128,23.9807,10.4892,6.9346,2.6232,11.7305,h
7.689,-34.0772,0.3156,0.5754,153.222,28.6584,-17.5378,-3.408,2.2529,6.6732,g
27.139,-63.4399,0.0688,0.1316,141.637,75.1978,-53.8606,-43.5374,3.3402,49.1206,h
62.108,20.6835,0.3415,0.6011,196.488,21.115,19.2718,-11.1166,2.2625,10.6704,g
73.9617,-24.1408,0.0141,0.0925,167.1689,90.5857,50.4788,28.4318,3.8122,59.856,h
51.3957,1.4646,0.4042,0.6355,138.537,16.9741,15.4677,8.3497,2.3304,15.6818,g
5.2524,6.4308,0.2684,0.454,156.958,27.3178,21.9334,-11.2211,2.5132,11.8683,g
24.1697,0.6204,0.3482,0.6464,143.285,15.4388,-2.7185,-5.4146,2.4472,12.0367,g
51.793,0.0718,0.2925,0.5277,156.841,20.4629,-10.4111,9.6084,2.4175,11.8765,g
71.4379,15.453,0.143,0.251,190.3706,50.6529,-14.3788,3.6106,2.9194,10.7307,h
25.23,1.9107,0.1134,0.2131,135.35,41.6172,42.088,-13.3336,3.3406,27.5223,g
59.013,-1.7374,0.3055,0.5582,65.5167,20.641,5.9444,10.9967,2.357,11.6441,g
5.197,23.4231,0.3199,0.6075,238.8,22.1144,17.9628,-11.0295,2.2695,9.7491,g
28.38,14.4848,0.3071,0.4987,240.814,19.9306,13.6196,-2.5967,2.2799,12.88,g
63.0438,-1.0505,0.5349,0.7841,161.55,17.703,2.9853,-3.987,2.1775,7.4693,g
28.551,44.9507,0.1577,0.3021,269.486,36.185,28.3973,-15.3647,2.7185,19.0554,g
62.084,-68.8607,0.2968,0.452,110.0995,64.5742,-32.0465,-19.1409,2.5553,23.7415,h
59.808,-48.5041,0.0982,0.1767,306.821,88.6132,-73.2739,-40.4508,3.5684,53.2073,h
2.707,18.0703,0.3347,0.56,214.564,18.8943,19.4668,6.387,2.3757,15.4488,g
64.3755,8.4758,0.2716,0.5057,36.6748,14.2275,10.1085,2.8224,2.4323,7.3503,h
29.859,-0.8948,0.238,0.472,221.867,18.896,8.9047,5.9287,2.3979,16.4508,g
40.8052,33.5127,0.2153,0.4203,60.8276,28.6836,23.8686,9.5612,2.4698,12.2316,g
1.645,26.6507,0.1271,0.2259,235.795,48.9319,49.5332,-10.1152,3.1913,19.9172,g
37.2878,7.6935,0.3488,0.6927,130.025,19.2995,-16.805,7.2858,2.3118,10.6247,g
36.3443,3.8106,0.2018,0.3937,200.61,32.7206,26.3171,7.5338,2.7832,16.2832,g
59.4159,-1.6288,0.2551,0.5039,145.616,19.8869,11.646,8.333,2.5045,12.636,g
55.6963,2.5675,0.3592,0.5484,70.7783,22.0215,19.0496,8.5085,2.5257,10.9569,g
22.151,-12.9957,0.3247,0.6264,217.199,26.0078,-4.6882,3.1342,2.2405,7.2405,g
81.1581,50.401,0.1357,0.238,184.9861,46.1791,29.8127,6.8526,2.8915,22.8542,h
35.4654,10.5377,0.3124,0.5732,235.4432,11.2453,0.0331,3.4795,2.2602,7.9507,h
22.6203,-20.5324,0.2236,0.4282,113.863,21.0228,-13.6002,-4.7962,2.567,16.2076,g
21.0583,32.1107,0.0885,0.1624,200.6006,80.2647,-80.3272,38.211,3.4741,60.9091,h
4.87,22.8586,0.0902,0.1624,239.382,63.2037,48.7694,-19.1961,3.3979,27.8243,g
10.493,17.1768,0.1971,0.3841,136.533,34.1703,11.1765,19.1688,2.7716,20.6534,g
56.0863,-31.1881,0.2297,0.4187,113.442,28.1121,-22.5277,13.6387,2.3909,17.989,g
24.6644,-14.0032,0.4295,0.7091,93.3278,24.7242,-19.4521,7.5515,2.3424,7.6865,g
42.457,20.9577,0.2742,0.4448,233.9802,38.1486,25.1428,-13.8307,2.5774,8.632,h
33.5871,-54.1595,0.1535,0.2973,175.156,56.3167,-40.5586,8.863,2.9159,12.265,h
5.113,-49.3056,0.1301,0.2461,28.8461,92.1126,36.0533,-12.938,3.0271,15.2272,h
1.6234,133.775,0.0586,0.1129,300.864,119.515,106.169,-15.3093,4.0179,39.6518,g
76.619,-18.555,0.0591,0.1148,91.3089,90.4882,-42.0916,17.9548,3.2476,27.071,h
9.3681,18.9248,0.3602,0.5579,147.8869,16.2619,18.9639,-11.2498,2.5951,12.1167,h
16.6887,5.722,0.1364,0.2394,256.03,32.7696,-11.4513,12.746,2.9533,24.7071,g
11.897,41.1222,0.2745,0.4717,149.119,41.4593,36.7154,-5.4829,2.5593,14.0764,g
1.4587,-5.2684,0.1013,0.2008,256.229,48.931,42.3038,14.9869,3.0257,23.5226,g
77.2908,-16.2132,0.1949,0.2844,207.4532,55.0515,38.2594,-4.7076,2.9978,21.6212,h
5.753,-4.7733,0.2686,0.4318,229.12,23.801,-14.9934,-7.0968,2.5688,13.9841,g
1.4484,1.5996,0.2251,0.3619,132.209,30.359,-12.2453,7.5601,2.7532,14.3836,g
1.5977,8.453,0.2723,0.4841,145.424,27.0994,15.2155,7.4016,2.4969,10.6958,g
69.6702,14.0004,0.1566,0.2972,197.0562,77.8119,56.1701,-9.6653,2.676,21.4921,h
46.8127,-13.1999,0.2105,0.3868,41.6219,23.5902,-19.0022,-9.3453,2.6702,18.6453,g
26.8478,23.4507,0.2133,0.4338,121.1938,43.949,16.0698,-4.8768,2.6392,8.2965,h
3.7039,67.4301,0.054,0.1066,198.406,77.3543,71.4133,18.9853,4.0443,41.9258,g
18.5888,25.9295,0.2568,0.4924,214.76,28.9815,17.6737,11.3364,2.5172,11.8458,h
20.874,-16.6108,0.2136,0.3989,166.633,27.866,13.4421,-5.3983,2.5484,13.812,g
52.0738,-73.386,0.2021,0.3132,282.0605,39.7227,20.3505,31.7201,2.8557,30.5479,h
0.429,-59.6982,0.1389,0.2581,360.071,66.1759,-24.3264,-24.1656,3.37,32.9783,g
4.434,93.325,0.0736,0.1332,229.766,75.9173,14.856,28.4568,3.1564,37.9258,g
2.6313,46.1626,0.176,0.3308,177.111,36.3933,29.8447,-11.6154,2.9292,14.9178,g
51.5765,26.8523,0.3685,0.747,35.1912,20.5893,9.2431,7.435,1.9468,4.4121,h
9.546,9.2616,0.1429,0.2842,191.395,36.8114,12.4281,-12.2456,2.8296,20.025,g
6.696,59.9613,0.1134,0.2105,237.104,56.0543,49.8029,15.489,3.0191,21.6876,g
52.3632,-19.0521,0.2483,0.4924,252.0723,36.709,24.3041,-17.0833,2.7709,8.9501,h
24.5228,-25.7146,0.2949,0.5795,143.108,19.7759,-5.0977,3.1553,2.29,9.7122,g
6.201,20.4739,0.1623,0.307,215.073,31.4724,15.7521,10.8674,2.534,14.7949,g
0.42,-139.903,0.0979,0.1838,400.619,89.9267,37.7896,-24.3736,3.7577,38.6728,g
9.772,18.1858,0.1529,0.2932,135.875,39.617,32.7001,-10.3823,2.7423,17.3085,g
23.549,-93.1279,0.1349,0.2265,301.746,77.9995,-50.7276,26.5454,3.3133,33.1959,h
42.765,79.9489,0.2912,0.5647,167.128,97.6544,62.298,4.9946,2.2304,13.8457,h
11.4657,13.0028,0.4957,0.8252,172.05,13.453,7.8225,-11.3998,2.2418,9.7891,g
4.1448,-18.034,0.1866,0.3617,221.819,37.0047,24.8963,-9.3634,2.8448,13.8247,g
4.854,110.355,0.039,0.0779,248.226,96.2327,85.0486,43.1844,4.154,46.5165,g
35.9098,-32.5713,0.2449,0.3516,313.196,61.2534,22.6197,26.7029,3.1798,32.7662,h
24.6072,12.6852,0.2691,0.4691,175.837,26.7748,-14.101,-5.5031,2.3064,9.4358,g
5.7653,-23.7921,0.3193,0.5082,159.167,26.9946,-24.8184,10.334,2.5658,14.0507,g
48.6832,-121.8198,0.1474,0.2256,248.8239,112.2986,65.15,11.5328,3.2555,21.9795,h
7.0622,26.3504,0.2108,0.3863,131.402,31.8734,16.1088,7.1191,2.6279,12.036,g
16.0222,-90.4055,0.2437,0.4695,321.6529,155.9102,-147.3562,20.3806,2.772,42.2451,h
86.9198,5.2783,0.4871,0.7844,50.9843,13.5577,15.4472,0.6898,2.6327,11.5007,h
7.7895,30.8257,0.3376,0.5864,214.322,34.2283,20.6314,10.9961,2.499,12.2816,g
2.0169,26.8044,0.0711,0.136,326.507,96.7193,80.4982,12.2979,3.9202,33.6874,g
3.414,28.0875,0.1362,0.2283,254.867,49.2796,31.771,13.1595,3.1892,24.96,g
9.6769,45.1145,0.2092,0.3301,222.984,34.0855,26.1895,4.0143,2.8112,14.5796,h
9.2693,81.8203,0.0927,0.1744,263.055,78.6512,76.3706,32.684,3.2848,31.0313,g
1.747,-65.512,0.0907,0.1778,265.065,100.799,88.1067,-15.9609,3.04,24.456,g
38.495,2.1079,0.3398,0.567,138.628,17.9766,-9.2332,-9.5437,2.4108,12.7049,g
37.753,-2.2159,0.3783,0.6283,98.6605,16.9261,6.4767,7.515,2.3541,10.9772,g
21.9336,-160.9643,0.1851,0.3846,164.0492,185.0381,-130.7518,16.9698,2.7675,37.7617,h
70.826,-83.8793,0.0985,0.1943,425.028,103.894,-82.5931,-41.1093,3.2507,48.5205,h
48.245,-289.293,0.0199,0.0378,262.607,192.425,-175.214,-142.119,4.5769,158.705,h
75.7077,-30.1863,0.2031,0.3721,187.14,31.2103,-15.6654,9.9051,2.5085,16.3383,h
9.5917,14.2294,0.2438,0.4286,122.118,28.2476,-7.3477,14.4123,2.6444,20.1907,g
18.8603,-119.478,0.2058,0.4098,247.811,102.643,-54.9847,-7.6049,2.7712,12.6776,h
14.967,22.0814,0.3897,0.7739,127.968,19.9832,12.1685,5.0939,2.5569,7.1762,h
9.9482,27.3754,0.1989,0.2738,214.491,38.3425,31.0201,-0.7477,3.1492,22.701,g
10.178,58.6029,0.1376,0.2665,133.3906,66.5997,41.6965,-9.876,3.0894,14.3786,h
1.8611,19.4934,0.1424,0.2627,253.047,50.3222,31.8366,8.5538,3.1055,20.8316,g
85.9966,9.6952,0.2895,0.5012,136.496,31.7528,23.8877,9.6464,2.3128,8.9225,h
67.577,7.9142,0.1817,0.3582,89.4111,42.0944,14.6892,-5.4932,2.7555,11.5611,h
1.751,-36.9952,0.1569,0.2974,324.231,77.481,-30.9218,18.6103,3.0124,24.4619,g
55.3074,-6.6595,0.1571,0.2963,230.195,30.5237,-17.9369,-12.0675,2.5927,17.6603,g
54.653,8.3022,0.2997,0.5598,180.436,30.3096,25.6744,-5.4589,2.7037,10.8144,h
81.7447,-20.6546,0.0193,0.0368,303.908,201.839,42.0431,25.5274,4.6269,111.421,h
4.714,-95.0042,0.0572,0.1119,236.039,87.8315,77.1037,-21.44,3.5638,33.0873,g
69.3915,-165.749,0.1659,0.2758,329.92,156.269,-53.0847,-44.1514,3.2609,65.8125,h
48.5058,-0.3041,0.1889,0.3239,224.416,39.5291,-25.9866,-10.9995,2.5465,14.6054,g
21.846,6.3366,0.2346,0.3646,140.705,32.8087,-23.3803,-18.1551,2.6959,17.3659,g
10.6277,-5.6691,0.4239,0.6609,237.0969,28.2315,22.7801,14.9629,2.4591,13.281,h
55.521,-0.2696,0.2859,0.4769,168.61,30.1546,-20.3,-7.7299,2.6026,12.2569,h
8.849,-7.3003,0.2119,0.3479,262.751,30.4443,-26.439,8.9795,2.9327,17.2349,g
0.151,-82.6079,0.1643,0.2908,247.38,61.0664,-41.84,21.7416,2.7007,26.4698,g
5.2154,59.9954,0.1093,0.1739,219.464,66.6383,50.3724,-20.8222,3.2848,32.5347,g
27.4515,8.0848,0.1931,0.3353,145.155,28.3624,-10.2841,8.4111,2.5237,15.9281,g
1.5862,15.9239,0.0292,0.0548,248.83,105.135,85.2481,-32.5634,4.3727,53.3001,g
66.85,13.5464,0.4725,0.7768,189.665,13.1261,3.6146,10.5661,2.2368,10.6377,h
7.244,-94.0913,0.124,0.2353,236.621,58.8125,51.2483,-15.1387,3.2,20.0974,g
20.728,-13.7207,0.3651,0.5533,144.478,24.9527,7.8747,1.3227,2.3434,9.1084,g
1.3127,-24.8013,0.1575,0.2315,305.733,89.3435,68.8204,15.7485,3.4987,23.2121,g
5.686,-37.4923,0.1482,0.2785,201.078,41.7348,-21.6896,-2.3961,2.9513,16.041,g
