NUM_00,CAT_00,NUM_01,CAT_01,NUM_02,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,NUM_03,NUM_04,NUM_05,CAT_07,target
29,Private,198997.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20,United-States,0
41,Local-gov,291831.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35,United-States,0
48,Federal-gov,42972.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
38,Private,309230.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
29,Private,246974.0,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40,United-States,0
33,Federal-gov,198827.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,0
41,Private,342164.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,15,United-States,0
39,Self-emp-inc,167482.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
34,Local-gov,207383.0,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
53,Private,274276.0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
40,Federal-gov,199303.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,207201.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,55,United-States,1
17,Private,231439.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30,United-States,0
17,Private,247580.0,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,18,United-States,0
47,Private,216999.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,0
31,Private,169269.0,7th-8th,4,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,0
52,Private,181677.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30,United-States,1
31,Private,97453.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,0
49,Private,116927.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,0
56,Private,170411.0,HS-grad,9,Divorced,Protective-serv,Own-child,White,Male,4101.0,0.0,38,United-States,0
54,Private,123011.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
45,Private,189802.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
32,Private,114746.0,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,60,South,0
51,Private,220019.0,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
40,Self-emp-inc,157240.0,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,30,Iran,1
31,Private,182246.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45,United-States,0
45,Federal-gov,78022.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
84,Private,188328.0,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,16,United-States,0
44,State-gov,150755.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013.0,0.0,40,United-States,0
74,Self-emp-not-inc,92298.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,10,United-States,0
30,Self-emp-not-inc,164461.0,11th,7,Divorced,Sales,Unmarried,White,Male,0.0,653.0,40,United-States,0
32,Private,197505.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,0
52,Private,199688.0,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45,United-States,0
27,Private,107458.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,0
34,Private,243776.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,0
46,Federal-gov,196649.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40,United-States,0
54,Private,264143.0,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,24,United-States,0
28,Private,167737.0,Bachelors,13,Widowed,Other-service,Own-child,White,Male,0.0,1974.0,50,United-States,0
37,Federal-gov,470663.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
51,Private,427781.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40,United-States,0
34,Private,158688.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,0
55,Private,139834.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
36,Private,94954.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0.0,0.0,40,United-States,0
59,Private,229939.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
17,Private,204018.0,11th,7,Never-married,Sales,Unmarried,White,Male,0.0,0.0,15,United-States,0
56,Self-emp-not-inc,78090.0,Some-college,10,Divorced,Sales,Unmarried,White,Female,0.0,0.0,48,United-States,0
31,Private,187203.0,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0.0,0.0,40,United-States,0
32,Private,372317.0,9th,5,Separated,Other-service,Unmarried,White,Female,0.0,0.0,23,Mexico,0
37,Private,168941.0,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
26,Private,340787.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
36,Private,372525.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,0
23,Private,200318.0,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20,United-States,0
52,Local-gov,512103.0,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0.0,0.0,40,United-States,0
51,Private,357949.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,16,United-States,0
28,Self-emp-not-inc,214689.0,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
35,Private,63509.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,0
24,Private,604537.0,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,40,Mexico,0
30,Private,179112.0,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0.0,0.0,40,,0
36,Private,353263.0,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
41,Self-emp-not-inc,57924.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688.0,0.0,50,United-States,1
30,Private,30226.0,11th,7,Divorced,Sales,Own-child,White,Male,0.0,0.0,40,United-States,0
22,Private,51111.0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,0
47,Private,274883.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65,United-States,1
48,Private,155664.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35,United-States,1
31,Private,169240.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,0
31,Private,169583.0,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,0
46,Private,187666.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,55,United-States,0
44,Private,105896.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36,United-States,0
49,Private,241350.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178.0,0.0,40,United-States,1
22,Private,235853.0,9th,5,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,0
29,Local-gov,165218.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,55,United-States,0
19,Self-emp-inc,148955.0,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,35,South,0
39,Private,139703.0,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0.0,0.0,28,Jamaica,0
29,Local-gov,45554.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
56,Private,193818.0,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
59,Private,258579.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3103.0,0.0,35,United-States,1
21,Private,62339.0,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,0
28,Private,22422.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,0
38,Private,233194.0,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40,United-States,1
23,Private,636017.0,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40,United-States,0
30,Local-gov,182926.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,15024.0,0.0,40,United-States,1
53,Private,156612.0,12th,8,Divorced,Transport-moving,Not-in-family,White,Female,0.0,0.0,40,United-States,0
35,Private,209609.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,0
66,Private,302072.0,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
42,Self-emp-not-inc,103980.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,0
44,Private,230684.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50,United-States,1
23,Private,183772.0,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,70,United-States,0
35,Private,194404.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
19,Private,84250.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,15,United-States,0
74,State-gov,193602.0,Some-college,10,Widowed,Exec-managerial,Not-in-family,Black,Male,15831.0,0.0,40,United-States,1
30,State-gov,107142.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,37,United-States,1
33,Private,323069.0,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,0
43,Local-gov,300099.0,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,34,United-States,0
59,Local-gov,662460.0,10th,6,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,15,United-States,0
30,Private,345522.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103.0,0.0,70,United-States,1
45,Private,190822.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,31,United-States,0
22,Private,50163.0,9th,5,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,0
38,Federal-gov,172571.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,1
28,Private,159623.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
30,Private,182177.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,Ireland,0
28,Private,161674.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,0
35,Self-emp-inc,187046.0,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50,United-States,0
19,Private,234406.0,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,30,United-States,0
26,,208994.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,12,United-States,0
17,Private,102726.0,12th,8,Never-married,Other-service,Own-child,White,Male,0.0,0.0,16,United-States,0
61,Private,93997.0,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0.0,0.0,40,United-States,0
26,Private,37202.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45,United-States,0
43,Federal-gov,214541.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
35,Private,193815.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
22,,219122.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,40,United-States,0
33,Private,236396.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,55,United-States,1
46,Private,155489.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,58,United-States,1
34,Private,182218.0,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,0
45,Federal-gov,102569.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
56,Private,253854.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,203182.0,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,20,United-States,0
38,Private,249039.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,3103.0,0.0,40,United-States,1
24,Private,216181.0,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,0
17,Private,167658.0,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,6,United-States,0
18,,179484.0,12th,8,Never-married,,Own-child,Other,Male,0.0,0.0,40,United-States,0
36,Private,107125.0,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50,United-States,0
54,Private,816750.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40,United-States,0
24,Private,154571.0,Assoc-voc,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,50,South,0
46,Private,130364.0,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,0
45,State-gov,103406.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60,United-States,1
46,Private,109089.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,37,United-States,0
73,Self-emp-not-inc,241121.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,0
30,State-gov,112139.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
27,Private,359155.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
38,Self-emp-not-inc,140583.0,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70,United-States,0
44,Private,138845.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
50,Self-emp-not-inc,95577.0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,12,,0
42,Private,222884.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55,United-States,1
42,Private,294431.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
37,State-gov,117651.0,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0.0,0.0,40,United-States,0
29,Private,103432.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
35,Private,110538.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,55,United-States,0
20,,162945.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,40,United-States,0
51,Private,29036.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
22,Private,117210.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25,Greece,0
42,Private,171351.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
42,Private,152889.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,0
29,Private,142249.0,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,0
27,Private,210313.0,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,28,Guatemala,0
27,Private,57092.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45,United-States,0
35,Private,340110.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,70,United-States,1
35,Private,93034.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40,Cambodia,0
38,,172855.0,11th,7,Divorced,,Unmarried,Black,Female,0.0,0.0,20,United-States,0
22,,157332.0,Some-college,10,Never-married,,Own-child,White,Female,0.0,0.0,40,United-States,0
35,Private,77146.0,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45,United-States,0
60,,251572.0,HS-grad,9,Widowed,,Not-in-family,White,Male,0.0,0.0,35,Poland,0
42,Private,190910.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,0
49,Self-emp-not-inc,43479.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
45,Private,175600.0,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,0
74,Private,203523.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2653.0,0.0,12,United-States,0
57,State-gov,19520.0,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,50,United-States,0
43,Private,112607.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,0
52,Private,160703.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48,United-States,0
58,Private,280309.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,60,United-States,1
43,Private,398959.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
25,Private,90752.0,Bachelors,13,Never-married,Sales,Own-child,White,Female,0.0,0.0,30,United-States,0
39,Private,165743.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
65,Self-emp-not-inc,111916.0,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,10,United-States,1
23,Private,199011.0,11th,7,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,3,United-States,0
30,State-gov,48214.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,United-States,1
38,Private,108140.0,Bachelors,13,Divorced,Tech-support,Other-relative,White,Male,0.0,0.0,40,United-States,0
49,Private,165152.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,1
34,,133861.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,0.0,25,United-States,0
43,Self-emp-not-inc,220647.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2377.0,50,United-States,0
19,Private,179991.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35,United-States,0
35,,163582.0,10th,6,Divorced,,Unmarried,White,Female,0.0,0.0,16,,0
31,Private,302679.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,60,United-States,0
44,Self-emp-inc,269733.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30,United-States,0
43,Private,138471.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,0
34,Private,62124.0,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
73,Private,88594.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35,United-States,0
63,Private,154526.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,0
38,Self-emp-not-inc,195686.0,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Male,0.0,0.0,25,United-States,0
52,Federal-gov,168539.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,1
46,Private,98637.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,50,United-States,1
59,Private,104455.0,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,0
37,Private,105021.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
33,Private,90409.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,0
27,Private,50132.0,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,0
34,Self-emp-not-inc,247540.0,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,1974.0,30,United-States,0
37,Private,30269.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,2174.0,0.0,50,United-States,0
42,Private,259727.0,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,25236.0,0.0,20,United-States,1
43,Self-emp-inc,35662.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,70,United-States,1
58,Private,132606.0,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
35,Private,366842.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80,,1
42,Local-gov,193537.0,7th-8th,4,Married-spouse-absent,Other-service,Not-in-family,White,Female,0.0,0.0,35,Puerto-Rico,0
36,Private,182013.0,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,United-States,0
40,State-gov,21189.0,Bachelors,13,Divorced,Adm-clerical,Other-relative,Black,Female,0.0,0.0,32,United-States,0
59,Self-emp-inc,223215.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50,United-States,1
58,Self-emp-not-inc,119891.0,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,35,United-States,1
20,,200061.0,Some-college,10,Never-married,,Own-child,White,Female,0.0,0.0,40,,0
45,,98265.0,HS-grad,9,Divorced,,Not-in-family,White,Female,0.0,0.0,40,United-States,0
22,Private,181557.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,35,United-States,0
17,Private,194612.0,11th,7,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25,United-States,0
53,Federal-gov,117847.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
32,Private,185480.0,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,0
29,Private,114158.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40,United-States,0
39,Self-emp-not-inc,124090.0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
26,Private,106856.0,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
40,Private,226902.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50,United-States,1
58,Private,222247.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1887.0,40,United-States,1
54,Federal-gov,439608.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
34,Private,100669.0,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,1
18,,267399.0,12th,8,Never-married,,Own-child,White,Female,0.0,0.0,12,United-States,0
27,Private,208249.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,62,United-States,0
23,Private,138892.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40,United-States,0
24,Private,127753.0,12th,8,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40,United-States,0
39,Private,357173.0,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,0
35,Private,171327.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
43,Private,137126.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
49,Private,188823.0,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,42,United-States,0
53,Local-gov,215990.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35,United-States,0
21,Private,211601.0,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40,United-States,0
62,Private,170969.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,1
18,Private,179020.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,48,United-States,0
37,Private,167613.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,0
33,Private,31449.0,Assoc-acdm,12,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,0
67,Local-gov,181220.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,20,United-States,0
36,State-gov,112074.0,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45,United-States,0
59,Federal-gov,99131.0,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40,United-States,0
31,Federal-gov,386331.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,50,United-States,0
39,Private,129150.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50,United-States,1
17,Local-gov,340043.0,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12,United-States,0
33,Private,191856.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
30,Private,345705.0,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0.0,0.0,40,United-States,0
29,Private,264166.0,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,45,Columbia,0
38,Federal-gov,143123.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
60,Private,193235.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,24,United-States,0
60,Private,71683.0,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,49,United-States,0
