NUM_00,CAT_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,target
0.424937,6,0.382979,0.07866,0.372806,0.003467,0.422915,0.414912,0
0.009867,2,0.446809,0.075267,0.603094,0.003467,0.422915,0.414912,1
0.460688,6,0.851064,0.064849,0.535555,0.004483,0.45391,0.223684,0
0.473563,4,0.106383,0.022127,0.148468,0.001491,0.251683,0.603947,0
0.017698,6,0.234043,0.066591,0.171675,0.003467,0.422915,0.414912,0
0.02199,5,0.404255,0.057644,0.524695,0.003467,0.422915,0.414912,1
0.009601,3,0.042553,0.041732,0.475156,0.003467,0.422915,0.414912,0
0.43852,5,0.617021,0.05305,0.472925,0.003467,0.422915,0.414912,0
0.43883,5,0.851064,0.049898,0.326986,0.003467,0.422915,0.414912,0
0.42476,2,0.957447,0.058394,0.362392,0.003467,0.422915,0.414912,0
0.469669,7,0.808511,0.046205,0.367599,0.003081,0.359399,0.545614,1
0.90788,2,0.255319,0.103879,0.395418,0.007,0.4855,0.502193,1
0.473386,7,0.978723,0.028732,0.326837,0.001978,0.282755,0.430263,0
0.443299,2,0.106383,0.041972,0.203362,0.002798,0.25971,0.623246,0
0.013406,6,0.680851,0.051249,0.359119,0.003467,0.422915,0.414912,0
0.880359,7,0.340426,0.047346,0.386641,0.003141,0.257121,0.491667,1
0.871643,7,0.382979,0.033385,0.505653,0.002135,0.436044,0.808333,1
0.460201,2,0.702128,0.038579,0.509372,0.002698,0.541947,0.232895,1
0.451263,1,0.914894,0.041462,0.503719,0.002667,0.370016,0.810526,1
0.911376,5,0.212766,0.051069,0.320143,0.003322,0.348265,0.741667,0
0.872041,2,0.978723,0.035367,0.405832,0.000839,0.351631,0.754386,1
0.876466,2,0.021277,0.028462,0.20961,0.000827,0.233299,0.753947,1
0.433521,3,0.085106,0.043053,0.166766,0.003467,0.422915,0.414912,0
0.451219,7,0.170213,0.040891,0.230735,0.002673,0.270844,0.717105,0
0.44237,2,0.914894,0.06548,0.357334,0.00479,0.352667,0.500526,0
0.474315,7,0.659574,0.02615,0.236983,0.001735,0.165199,0.810526,0
0.881288,7,0.085106,0.036508,0.239958,0.002408,0.297255,0.575877,1
0.031769,3,0.191489,0.072955,0.036745,0.003467,0.422915,0.414912,1
0.446839,6,0.680851,0.043653,0.542993,0.003,0.473071,0.505263,1
0.009601,3,0.744681,0.041732,0.716007,0.003467,0.422915,0.414912,0
0.009867,2,0.255319,0.071454,0.402856,0.003467,0.422915,0.414912,1
0.447016,3,0.93617,0.043023,0.600417,0.002898,0.41999,0.578509,0
0.433919,5,0.893617,0.046535,0.371318,0.003467,0.422915,0.414912,0
0.982169,4,0.978723,0.082773,0.562184,0.005573,0.470741,0.587281,0
0.894429,4,0.702128,0.064129,0.611425,0.004391,0.653806,0.394737,0
0.88089,5,0.446809,0.028942,0.496281,0.001894,0.504661,0.607018,0
0.906774,5,0.191489,0.030443,0.151592,0.002017,0.106163,0.677193,0
0.456794,1,0.021277,0.02591,0.312705,0.001726,0.353703,0.692105,0
0.465422,1,0.978723,0.027951,0.277596,0.00188,0.297773,0.539035,1
0.460909,4,0.234043,0.029843,0.271348,0.002009,0.247281,0.498246,0
0.894474,5,0.361702,0.083854,0.702172,0.005758,0.739254,0.403509,1
0.429273,7,0.297872,0.079651,0.229991,0.003467,0.422915,0.414912,1
0.885094,2,0.404255,0.040261,0.630021,0.002858,0.647851,0.180702,0
0.473917,5,0.148936,0.024859,0.17227,0.001633,0.225531,0.824123,0
0.434627,7,0.106383,0.042212,0.073788,0.003467,0.422915,0.414912,0
0.009734,6,0.425532,0.041732,0.59402,0.003467,0.422915,0.414912,0
0.021902,3,0.574468,0.048487,0.458346,0.003467,0.422915,0.414912,0
0.437857,4,0.06383,0.053951,0.26867,0.003467,0.422915,0.414912,0
0.486837,4,0.723404,0.047886,0.460428,0.003326,0.498446,0.275,0
0.877129,3,0.744681,0.03942,0.597888,0.00273,0.550233,0.258772,0
0.894518,6,0.170213,0.049598,0.26986,0.002991,0.398757,0.722807,0
0.903411,6,0.787234,0.085355,0.599226,0.005681,0.553858,0.503509,1
0.867439,2,0.638298,0.043203,0.634335,0.002896,0.803729,0.130263,1
0.434229,5,0.042553,0.048727,0.246504,0.003467,0.422915,0.414912,0
0.030928,5,0.617021,0.113726,0.586581,0.003467,0.422915,0.414912,1
0.8985,6,0.744681,0.086466,0.612913,0.005889,0.625583,0.228509,1
0.026946,6,0.446809,0.080972,0.393782,0.003467,0.422915,0.414912,0
0.425291,7,0.170213,0.055242,0.058167,0.003467,0.422915,0.414912,0
0.912039,6,0.297872,0.062387,0.497025,0.004236,0.555671,0.335965,1
0.009469,7,0.255319,0.059865,0.17227,0.003467,0.422915,0.414912,1
0.446617,1,0.361702,0.043923,0.459833,0.002788,0.253496,0.760088,0
0.473607,5,0.680851,0.058605,0.53496,0.004022,0.734852,0.137719,1
0.004956,3,0.87234,0.042572,0.587176,0.003467,0.422915,0.414912,0
0.424583,5,0.914894,0.082713,0.330556,0.003467,0.422915,0.414912,1
0.889916,7,0.148936,0.046896,0.265992,0.001967,0.354221,0.510526,0
0.871422,2,0.829787,0.027771,0.589705,0.001653,0.466339,0.85,0
0.008628,2,0.276596,0.080911,0.473222,0.003467,0.422915,0.414912,0
0.447724,5,0.638298,0.042272,0.608747,0.002933,0.592698,0.35307,0
0.026592,5,0.595745,0.074517,0.436775,0.003467,0.422915,0.414912,0
0.889164,4,0.06383,0.029572,0.390955,0.001982,0.464785,0.492544,0
0.889253,6,0.361702,0.029422,0.590003,0.002009,0.575867,0.316667,1
0.03168,1,0.191489,0.05302,0.118566,0.003467,0.422915,0.414912,0
0.469316,6,0.06383,0.028071,0.200238,0.001863,0.33739,0.517982,0
0.995443,7,0.659574,0.030713,0.341863,0.001988,0.283273,0.782018,0
0.018716,1,0.297872,0.047286,0.349598,0.003467,0.422915,0.414912,0
0.889518,5,0.021277,0.055242,0.519935,0.002831,0.457276,0.594737,1
0.872528,6,0.425532,0.034046,0.743826,0.002171,0.587778,0.685088,0
0.915756,6,0.978723,0.075057,0.418179,0.005293,0.415847,0.174561,1
0.004823,7,0.851064,0.076828,0.576763,0.003467,0.422915,0.414912,1
0.903633,4,0.553191,0.150414,0.580333,0.009884,0.451838,0.639035,1
0.465643,6,0.787234,0.046685,0.48676,0.003218,0.380891,0.426316,0
0.447635,3,0.319149,0.073436,0.703362,0.004344,0.607457,0.389912,1
0.867616,6,0.106383,0.01285,0.158435,0.000841,0.221129,0.845175,0
0.469802,3,0.425532,0.100787,0.63493,0.006851,0.646297,0.369298,1
0.004513,7,0.659574,0.043683,0.295894,0.003467,0.422915,0.414912,0
0.871377,1,0.531915,0.043263,0.46028,0.002759,0.360435,0.846053,1
0.902748,5,0.957447,0.046325,0.477388,0.003016,0.441999,0.551754,0
0.468962,5,0.255319,0.031884,0.377864,0.002181,0.45624,0.264912,0
0.434538,5,0.659574,0.044314,0.282654,0.003467,0.422915,0.414912,0
0.867351,7,0.042553,0.036508,0.211842,0.002391,0.33014,0.733772,1
0.026724,1,0.553191,0.051459,0.447783,0.003467,0.422915,0.414912,0
0.872439,4,0.06383,0.034106,0.201874,0.000995,0.362248,0.688158,1
0.009159,7,0.170213,0.055632,0.152336,0.003467,0.422915,0.414912,0
0.027477,4,0.510638,0.076888,0.542398,0.003467,0.422915,0.414912,1
0.031238,5,0.595745,0.074817,0.42413,0.003467,0.422915,0.414912,0
0.876687,7,0.489362,0.037468,0.515025,0.002302,0.371569,0.699561,1
0.021946,4,0.595745,0.057794,0.44942,0.003467,0.422915,0.414912,1
0.880846,4,0.0,0.029302,0.414014,0.001832,0.364578,0.790789,1
0.442768,4,0.978723,0.051009,0.492115,0.003492,0.435267,0.464474,0
0.911685,5,0.0,0.056713,0.390658,0.003891,0.412222,0.410965,0
0.027167,4,0.617021,0.074817,0.438114,0.003467,0.422915,0.414912,1
0.013406,6,0.06383,0.076258,0.461767,0.003467,0.422915,0.414912,0
0.424671,7,0.021277,0.055242,0.148021,0.003467,0.422915,0.414912,0
0.866997,6,0.489362,0.042512,0.534662,0.002827,0.342828,0.683772,1
0.903057,5,0.808511,0.05215,0.582862,0.003575,0.5826,0.362281,0
0.500111,7,0.87234,0.062057,0.347069,0.004198,0.329881,0.38114,1
0.009469,7,0.340426,0.063949,0.388129,0.003467,0.422915,0.414912,1
0.911951,4,0.978723,0.09202,0.467867,0.006219,0.428534,0.510965,1
0.451883,1,0.680851,0.032905,0.391253,0.002131,0.261264,0.764474,0
0.868103,3,1.0,0.030383,0.394823,0.001998,0.380891,0.725877,1
0.434671,1,0.702128,0.044314,0.290687,0.003467,0.422915,0.414912,0
0.885536,5,0.680851,0.027771,0.482743,0.001942,0.578198,0.382456,0
0.455998,4,0.148936,0.032965,0.269265,0.002192,0.31072,0.781579,0
0.880536,4,0.340426,0.03975,0.511157,0.002757,0.51217,0.253947,0
0.434007,7,0.148936,0.044134,0.059952,0.003467,0.422915,0.414912,0
0.004956,3,0.12766,0.075207,0.25781,0.003467,0.422915,0.414912,0
0.894429,4,0.489362,0.061577,0.597441,0.004173,0.657172,0.368421,0
0.030751,1,0.446809,0.119491,0.615144,0.003467,0.422915,0.414912,1
0.894783,5,0.212766,0.085535,0.323862,0.005552,0.392543,0.734211,0
0.872351,2,0.468085,0.028912,0.568432,0.001953,0.529001,0.804386,0
0.023052,1,0.468085,0.09217,0.493454,0.003467,0.422915,0.414912,1
0.469802,3,0.085106,0.037979,0.166171,0.00257,0.271621,0.369298,0
0.894297,1,0.531915,0.060406,0.453734,0.00372,0.309684,0.673684,0
0.456086,6,0.425532,0.046505,0.643707,0.003132,0.56318,0.308333,1
0.872218,6,0.446809,0.033445,0.664088,0.002071,0.543242,0.812281,0
0.451883,1,0.574468,0.033626,0.362838,0.002194,0.283014,0.707895,0
0.898544,7,0.957447,0.091269,0.499405,0.005756,0.371051,0.675,1
0.464714,6,0.06383,0.032124,0.329664,0.002212,0.360435,0.373684,0
0.030884,4,0.085106,0.053591,0.173609,0.003467,0.422915,0.414912,0
0.424848,4,0.787234,0.058394,0.331895,0.003467,0.422915,0.414912,0
0.88089,5,0.808511,0.028942,0.500893,0.001892,0.529259,0.592105,0
0.876067,7,0.276596,0.031284,0.271943,0.001458,0.286898,0.754825,1
0.880757,2,0.553191,0.031434,0.306456,0.000841,0.226825,0.882018,1
0.026769,2,0.553191,0.059865,0.475454,0.003467,0.422915,0.414912,0
0.46874,7,0.212766,0.02621,0.1385,0.001753,0.177628,0.667982,0
0.013539,2,0.425532,0.087697,0.584201,0.003467,0.422915,0.414912,1
0.889872,6,0.617021,0.032905,0.548051,0.002349,0.675039,0.160965,0
0.477988,2,0.510638,0.048757,0.47233,0.003398,0.426722,0.270175,1
0.009424,6,0.957447,0.041642,0.470693,0.003467,0.422915,0.414912,0
0.473829,3,0.617021,0.031074,0.623326,0.002048,0.554376,0.532895,1
0.018495,3,0.702128,0.047166,0.457751,0.003467,0.422915,0.414912,0
0.876643,6,1.0,0.028912,0.403451,0.001847,0.354997,0.619298,0
0.009867,2,0.829787,0.041732,0.684766,0.003467,0.422915,0.414912,0
0.911774,7,0.744681,0.044704,0.346921,0.00291,0.329622,0.69693,0
0.009778,7,0.978723,0.041732,0.452246,0.003467,0.422915,0.414912,0
0.456528,2,0.234043,0.030653,0.297977,0.002036,0.323925,0.808333,0
0.0,2,0.234043,0.049868,0.212437,0.003467,0.422915,0.414912,1
0.425689,2,0.191489,0.066951,0.175245,0.003467,0.422915,0.414912,0
0.005,4,0.404255,0.050859,0.624814,0.003467,0.422915,0.414912,1
0.893677,5,0.531915,0.028191,0.490479,0.001984,0.58493,0.270614,0
0.026813,3,0.340426,0.086526,0.520232,0.003467,0.422915,0.414912,1
0.451706,4,0.425532,0.03912,0.712139,0.002603,0.707405,0.458333,0
0.474183,4,0.808511,0.027381,0.303184,0.001753,0.136199,0.837719,0
0.429008,1,0.212766,0.067731,0.258703,0.003467,0.422915,0.414912,1
0.447148,6,0.808511,0.043413,0.669146,0.003087,0.583635,0.315351,0
0.442635,1,0.617021,0.05221,0.339929,0.003091,0.17478,0.591667,0
0.87182,4,0.531915,0.032335,0.607111,0.002108,0.786121,0.302193,1
0.876156,2,0.87234,0.023178,0.346772,0.000567,0.264371,0.791228,0
0.894385,3,0.617021,0.071875,0.580928,0.004892,0.674003,0.398684,0
0.903588,3,0.0,0.081092,0.43737,0.005453,0.320818,0.555263,1
0.004734,5,0.255319,0.082172,0.384409,0.003467,0.422915,0.414912,0
0.447547,1,0.042553,0.040861,0.342458,0.002684,0.398757,0.513596,0
0.880757,2,0.191489,0.019665,0.059804,0.000779,0.126359,0.882018,0
0.000973,3,0.446809,0.043983,0.550431,0.003467,0.422915,0.414912,0
0.912172,2,0.680851,0.137144,0.541654,0.009221,0.569394,0.40307,1
0.008672,3,0.87234,0.078209,0.668849,0.003467,0.422915,0.414912,0
0.005442,7,0.468085,0.080911,0.423981,0.003467,0.422915,0.414912,1
0.013053,5,0.319149,0.041732,0.590449,0.003467,0.422915,0.414912,0
0.022256,4,0.808511,0.056293,0.48914,0.003467,0.422915,0.414912,0
0.871864,5,0.553191,0.068902,0.721065,0.004597,0.750906,0.259211,1
0.911818,1,0.446809,0.045304,0.363136,0.002933,0.292595,0.724561,1
0.437901,5,0.446809,0.061817,0.513984,0.003467,0.422915,0.414912,1
0.030972,6,0.0,0.074817,0.349598,0.003467,0.422915,0.414912,0
0.424937,6,0.06383,0.055242,0.147873,0.003467,0.422915,0.414912,0
0.907393,5,0.787234,0.078179,0.542398,0.00532,0.539617,0.379386,1
0.875979,5,0.510638,0.033025,0.659625,0.002167,0.524599,0.521491,0
0.45613,7,0.446809,0.0263,0.508033,0.001666,0.337908,0.746491,0
0.872351,2,0.085106,0.023208,0.135376,0.000837,0.247022,0.797807,0
0.000354,3,0.829787,0.140267,0.540315,0.003467,0.422915,0.414912,1
0.442503,5,0.93617,0.0662,0.475602,0.00451,0.414034,0.500526,0
0.00438,4,0.617021,0.045244,0.461619,0.003467,0.422915,0.414912,0
0.451352,3,0.744681,0.049748,0.752752,0.003299,0.722941,0.431579,1
0.424937,6,0.893617,0.074517,0.275364,0.003467,0.422915,0.414912,1
0.027255,6,0.319149,0.111655,0.414162,0.003467,0.422915,0.414912,1
0.030972,6,0.191489,0.070223,0.122731,0.003467,0.422915,0.414912,0
0.022964,6,0.617021,0.076318,0.286373,0.003467,0.422915,0.414912,1
0.469448,2,0.12766,0.024919,0.111128,0.001674,0.188762,0.463596,0
0.005,4,0.531915,0.050859,0.500298,0.003467,0.422915,0.414912,1
0.004823,7,0.234043,0.061637,0.128682,0.003467,0.422915,0.414912,0
0.447458,6,0.765957,0.062147,0.762124,0.004398,0.661315,0.361404,1
0.031636,7,0.170213,0.051909,0.043291,0.003467,0.422915,0.414912,0
0.022787,2,0.297872,0.069833,0.405237,0.003467,0.422915,0.414912,0
0.022964,6,0.531915,0.076318,0.334276,0.003467,0.422915,0.414912,1
0.446927,1,0.021277,0.002102,0.347664,0.000139,0.350337,0.332895,0
0.446927,1,0.255319,0.017143,0.170187,0.001113,0.109529,0.764035,0
0.875979,5,0.297872,0.033025,0.541208,0.002158,0.543501,0.630702,0
0.881111,3,0.446809,0.035517,0.544332,0.002422,0.53884,0.391667,0
0.442768,4,0.191489,0.043653,0.202172,0.002806,0.220352,0.765789,0
0.013141,7,0.851064,0.041582,0.46742,0.003467,0.422915,0.414912,0
0.899031,4,0.489362,0.088387,0.561291,0.005883,0.593216,0.492982,1
0.004779,6,0.638298,0.062598,0.37831,0.003467,0.422915,0.414912,0
0.47374,1,0.340426,0.028462,0.34945,0.001683,0.204298,0.871053,0
0.469979,7,0.553191,0.035667,0.431568,0.002441,0.297514,0.525439,1
0.429715,3,0.829787,0.057854,0.49033,0.003467,0.422915,0.414912,0
0.452325,4,0.382979,0.041161,0.72166,0.00274,0.709736,0.446491,1
0.438874,6,0.87234,0.051759,0.306159,0.003467,0.422915,0.414912,1
0.027211,5,0.06383,0.051219,0.212437,0.003467,0.422915,0.414912,0
0.912128,1,0.978723,0.063798,0.30006,0.004231,0.339979,0.540789,1
0.424716,1,0.595745,0.11862,0.555341,0.003467,0.422915,0.414912,1
0.880802,3,0.361702,0.029422,0.421303,0.001946,0.462973,0.639912,1
0.872174,5,0.553191,0.069203,0.648468,0.004468,0.67711,0.589035,1
0.898013,2,0.0,0.045124,0.445701,0.002966,0.421284,0.627193,0
0.464404,6,0.702128,0.048877,0.429634,0.003367,0.42724,0.310088,1
0.912172,2,0.978723,0.124775,0.452395,0.008425,0.424133,0.483772,1
0.460909,4,0.382979,0.244025,0.668105,0.016651,0.496116,0.417105,1
0.872528,6,0.446809,0.035157,0.762124,0.002246,0.584412,0.698246,0
0.468785,1,0.319149,0.028582,0.264356,0.001876,0.143708,0.630702,0
0.000221,7,0.617021,0.047106,0.231479,0.003467,0.422915,0.414912,0
0.031592,6,0.191489,0.051909,0.0964,0.003467,0.422915,0.414912,0
0.889739,3,0.425532,0.032575,0.65784,0.002273,0.688762,0.221053,0
0.903544,2,0.680851,0.07893,0.490033,0.005305,0.467115,0.538596,1
0.898854,7,0.297872,0.057314,0.274174,0.003747,0.251942,0.738596,1
0.473386,7,0.680851,0.042512,0.437519,0.002854,0.301657,0.560526,1
0.871554,5,0.148936,0.021466,0.192205,0.000841,0.271621,0.886404,0
0.906863,7,0.446809,0.045575,0.398988,0.003078,0.26696,0.681579,0
0.890093,4,0.787234,0.150384,0.933056,0.010158,0.768773,0.383772,1
0.867926,6,0.085106,0.02579,0.199643,0.001059,0.294407,0.814912,0
0.894429,4,0.93617,0.060136,0.620202,0.004026,0.506214,0.564474,0
0.442768,4,0.382979,0.079741,0.603392,0.005476,0.557742,0.395175,1
0.030751,1,0.510638,0.11862,0.603689,0.003467,0.422915,0.414912,1
0.017521,2,0.978723,0.121352,0.537043,0.003467,0.422915,0.414912,1
0.004425,5,0.191489,0.075507,0.193692,0.003467,0.422915,0.414912,1
0.45113,5,0.595745,0.041041,0.581375,0.002759,0.59477,0.349123,0
0.889474,4,0.404255,0.034406,0.620649,0.002397,0.695495,0.209649,0
0.465555,4,0.510638,0.096553,0.516513,0.006788,0.362248,0.200877,1
0.424937,6,0.659574,0.066801,0.276703,0.003467,0.422915,0.414912,0
0.898367,3,0.446809,0.054191,0.59997,0.003612,0.644226,0.388596,0
0.469891,5,0.914894,0.029602,0.550431,0.002046,0.302693,0.597807,0
0.867086,1,0.978723,0.030623,0.254537,0.002081,0.202745,0.534211,1
0.018406,1,0.468085,0.090669,0.483041,0.003467,0.422915,0.414912,1
0.881333,1,0.361702,0.029422,0.305415,0.001764,0.215173,0.72193,1
0.429627,1,0.808511,0.076888,0.512496,0.003467,0.422915,0.414912,1
0.009778,7,0.787234,0.076018,0.641625,0.003467,0.422915,0.414912,1
0.898323,2,0.276596,0.07839,0.565754,0.005037,0.528742,0.679386,1
0.87589,3,0.319149,0.033085,0.544332,0.002164,0.56551,0.578509,0
0.008982,3,0.340426,0.125796,0.678965,0.003467,0.422915,0.414912,1
0.881377,2,0.574468,0.029392,0.478578,0.002052,0.558778,0.326754,0
0.026901,5,1.0,0.082833,0.384261,0.003467,0.422915,0.414912,0
0.433653,6,0.93617,0.068092,0.3313,0.003467,0.422915,0.414912,1
0.881333,1,0.595745,0.029092,0.273877,0.001772,0.274987,0.669298,1
0.473298,5,0.510638,0.029182,0.576912,0.001969,0.511393,0.389474,1
0.459891,2,1.0,0.041792,0.498661,0.002858,0.436561,0.473684,0
0.911818,1,0.468085,0.044614,0.360904,0.002898,0.290523,0.691228,1
0.447193,7,0.87234,0.041852,0.559952,0.002854,0.391507,0.673684,1
0.898943,2,0.617021,0.088507,0.497025,0.005528,0.577421,0.467544,1
0.44675,4,0.255319,0.03993,0.405534,0.002453,0.360694,0.707018,0
0.03199,1,0.723404,0.059595,0.287712,0.003467,0.422915,0.414912,0
0.429892,7,0.276596,0.070584,0.204403,0.003467,0.422915,0.414912,0
0.876333,6,0.425532,0.036688,0.629723,0.002439,0.692128,0.461404,1
0.001062,5,0.106383,0.077999,0.286819,0.003467,0.422915,0.414912,1
0.911774,7,0.851064,0.044013,0.329813,0.002902,0.322113,0.619737,0
0.442724,3,0.468085,0.056743,0.541506,0.003901,0.553599,0.396053,0
0.01792,4,0.12766,0.062027,0.227462,0.003467,0.422915,0.414912,0
0.455865,1,1.0,0.034826,0.448527,0.002362,0.393061,0.680263,0
0.455599,2,0.808511,0.057944,0.793216,0.003901,0.660021,0.490789,1
0.977744,3,0.510638,0.029152,0.543439,0.002036,0.570171,0.298246,0
0.912305,5,1.0,0.081302,0.432014,0.005634,0.456499,0.371053,1
0.464758,7,0.170213,0.020566,0.100119,0.001363,0.15303,0.74693,0
0.885005,7,0.06383,0.057824,0.327135,0.003965,0.408338,0.360965,0
0.486837,4,0.255319,0.029993,0.313448,0.002061,0.308389,0.432895,0
0.000133,5,0.212766,0.074367,0.182981,0.003467,0.422915,0.414912,1
0.451042,3,0.617021,0.042152,0.608599,0.002808,0.605645,0.35307,0
0.889651,1,0.170213,0.027081,0.127343,0.001764,0.258156,0.694298,0
0.91173,6,0.531915,0.06557,0.546861,0.004368,0.609529,0.414474,0
0.013628,4,0.87234,0.041431,0.526778,0.003467,0.422915,0.414912,0
0.013274,3,0.914894,0.051249,0.509223,0.003467,0.422915,0.414912,0
0.456617,4,0.851064,0.037799,0.653972,0.00252,0.552822,0.611404,1
0.456086,6,0.787234,0.044404,0.678816,0.002966,0.568358,0.431579,1
0.468962,5,0.808511,0.029903,0.46266,0.00205,0.406007,0.313596,0
0.447591,2,0.276596,0.083824,0.545076,0.005417,0.421025,0.504386,1
0.903057,5,0.446809,0.089708,0.534067,0.006072,0.596064,0.42193,1
0.86713,2,0.255319,0.032094,0.294704,0.002198,0.234076,0.442105,1
0.871731,4,0.255319,0.073886,0.379649,0.004803,0.391766,0.619737,1
0.447768,6,0.659574,0.041822,0.54939,0.002871,0.505438,0.389474,0
0.876908,5,0.957447,0.034676,0.448974,0.002275,0.273951,0.638596,1
0.425733,3,0.340426,0.101477,0.54701,0.003467,0.422915,0.414912,1
0.889961,1,0.659574,0.030773,0.426807,0.001971,0.389694,0.629386,0
0.468829,2,0.914894,0.027411,0.39765,0.001843,0.182807,0.582018,0
0.434096,2,0.255319,0.060796,0.403898,0.003467,0.422915,0.414912,1
0.876864,4,0.914894,0.02681,0.403303,0.001789,0.276541,0.625877,0
0.014291,5,0.829787,0.074907,0.680303,0.003467,0.422915,0.414912,1
0.013628,4,0.553191,0.043503,0.519637,0.003467,0.422915,0.414912,0
0.868236,6,0.425532,0.028762,0.64341,0.001826,0.556965,0.624123,1
0.456175,1,0.404255,0.032755,0.44094,0.00214,0.224236,0.732018,1
0.031149,3,0.531915,0.069293,0.502678,0.003467,0.422915,0.414912,0
0.446662,2,0.12766,0.019605,0.205742,0.001267,0.280166,0.544298,0
0.899164,7,0.829787,0.086556,0.499851,0.005563,0.435526,0.565351,1
0.469979,7,0.595745,0.035157,0.434841,0.002391,0.291818,0.482895,1
0.437945,6,0.808511,0.046836,0.379351,0.003467,0.422915,0.414912,0
0.885094,2,0.680851,0.062357,0.526778,0.004393,0.659762,0.23114,1
0.474492,4,0.382979,0.042903,0.460428,0.002898,0.301398,0.47193,0
0.867307,6,0.957447,0.036508,0.400922,0.000899,0.250388,0.823684,1
0.425379,2,1.0,0.086796,0.395418,0.003467,0.422915,0.414912,0
0.429981,2,0.276596,0.072985,0.511009,0.003467,0.422915,0.414912,0
0.89819,6,0.574468,0.130449,0.730437,0.008265,0.658208,0.718421,1
0.004248,1,0.148936,0.043683,0.136269,0.003467,0.422915,0.414912,0
0.469316,6,0.893617,0.042422,0.414906,0.002835,0.30088,0.604825,0
0.889651,1,0.297872,0.020446,0.220321,0.001311,0.166494,0.775877,0
0.908101,7,0.468085,0.061487,0.4036,0.004051,0.348006,0.630702,1
0.86713,2,0.340426,0.03897,0.506694,0.002709,0.324184,0.424561,1
0.893677,5,0.914894,0.027291,0.419964,0.001882,0.4855,0.407018,0
0.915667,4,0.489362,0.06623,0.531389,0.004832,0.669342,0.246053,1
0.425645,1,0.361702,0.085895,0.349301,0.003467,0.422915,0.414912,1
0.465156,2,0.319149,0.047886,0.442279,0.00333,0.480062,0.182018,1
0.009911,3,0.042553,0.071454,0.511306,0.003467,0.422915,0.414912,1
0.898544,7,0.297872,0.055572,0.321928,0.003621,0.313309,0.689474,0
0.907349,4,0.0,0.082803,0.435138,0.005648,0.479803,0.511404,0
0.91142,6,0.170213,0.036928,0.188486,0.002372,0.184102,0.798684,0
0.881421,3,0.893617,0.028942,0.419667,0.001965,0.472035,0.385088,0
0.442458,4,0.319149,0.055542,0.444511,0.00388,0.477732,0.500526,0
0.867086,1,0.531915,0.028762,0.29158,0.001951,0.154583,0.648684,1
0.90288,1,0.808511,0.086826,0.447783,0.005663,0.441999,0.602632,1
0.469183,3,0.021277,0.028732,0.303035,0.00189,0.288969,0.660965,0
0.868059,2,0.93617,0.03948,0.365516,0.002432,0.179441,0.796053,1
0.465289,5,1.0,0.044554,0.444213,0.003118,0.416365,0.27193,0
0.000221,7,0.255319,0.062417,0.090747,0.003467,0.422915,0.414912,1
0.868236,6,1.0,0.028912,0.400476,0.001905,0.356033,0.744737,0
0.872085,3,0.212766,0.023718,0.299316,0.001365,0.345676,0.851754,0
0.455688,4,0.978723,0.037498,0.570812,0.002491,0.487312,0.629825,0
0.000531,7,0.404255,0.080731,0.387385,0.003467,0.422915,0.414912,1
0.465333,6,0.170213,0.02621,0.140583,0.001714,0.196789,0.664912,0
0.460024,5,0.510638,0.030353,0.488694,0.00205,0.503625,0.25614,0
0.443166,6,0.957447,0.044914,0.515472,0.003029,0.369757,0.555263,0
0.893854,5,0.425532,0.083794,0.678518,0.005916,0.758674,0.37193,1
0.907526,1,0.829787,0.048427,0.478727,0.003201,0.379855,0.571053,1
0.907526,1,0.06383,0.042873,0.198007,0.002881,0.3203,0.515351,0
0.977744,3,0.042553,0.117119,0.481851,0.007833,0.485241,0.509649,1
0.447325,3,0.851064,0.070253,0.770902,0.004919,0.563439,0.541228,1
0.027344,1,0.638298,0.094362,0.509223,0.003467,0.422915,0.414912,1
0.455467,6,0.680851,0.036177,0.5241,0.002437,0.506991,0.555702,0
0.89912,6,0.148936,0.043713,0.252603,0.002881,0.354221,0.617105,0
0.429185,5,0.361702,0.098925,0.611276,0.003467,0.422915,0.414912,1
0.434184,4,0.87234,0.05254,0.40598,0.003467,0.422915,0.414912,0
0.876775,2,0.851064,0.029663,0.561291,0.00198,0.377525,0.504386,0
0.880802,3,0.06383,0.02588,0.198453,0.00167,0.313309,0.735088,0
0.009601,3,0.404255,0.041642,0.627789,0.003467,0.422915,0.414912,0
0.031503,4,0.106383,0.073136,0.156055,0.003467,0.422915,0.414912,1
0.907924,3,0.723404,0.042963,0.463701,0.002968,0.546608,0.255702,0
0.876333,6,0.829787,0.031194,0.566201,0.001975,0.470223,0.714912,0
0.8985,6,0.87234,0.075838,0.52767,0.00517,0.533143,0.337281,0
0.443476,6,0.085106,0.042392,0.326986,0.002879,0.422838,0.532456,0
0.907924,3,0.255319,0.109373,0.40598,0.007405,0.601502,0.352193,1
0.447104,5,0.659574,0.055542,0.545671,0.003872,0.559555,0.396491,1
0.013053,5,0.297872,0.048247,0.525588,0.003467,0.422915,0.414912,0
0.027521,5,0.382979,0.074817,0.520381,0.003467,0.422915,0.414912,1
0.443078,4,0.510638,0.049207,0.523356,0.003288,0.539617,0.452193,0
0.89412,4,0.106383,0.071905,0.398393,0.004693,0.494045,0.72193,0
0.447812,7,0.340426,0.042362,0.541059,0.002808,0.33506,0.624561,1
